account_id,month,plan,arpu_usd,support_tickets,churned
A010487,2026-03,Two-year,75.79,0,0
A010488,2026-03,Two-year,101.06,0,0
A010489,2026-03,Two-year,100.43,3,0
A010490,2026-03,Two-year,49.8,2,0
A010491,2026-03,Two-year,88.69,2,0
A010492,2026-03,Two-year,59.31,1,0
A010493,2026-03,Two-year,83.29,0,0
A010494,2026-03,Two-year,69.03,0,0
A010495,2026-03,Two-year,80.19,1,0
A010496,2026-03,Two-year,53.23,0,0
A010497,2026-03,Two-year,81.69,1,0
A010498,2026-03,Two-year,76.02,1,0
A010499,2026-03,Two-year,98.18,2,0
A010500,2026-03,Two-year,98.34,2,0
A010501,2026-03,Two-year,89.11,1,0
A010502,2026-03,Two-year,97.13,1,0
A010503,2026-03,Two-year,69.24,1,0
A010504,2026-03,Two-year,72.65,1,0
A010505,2026-03,Two-year,98.1,2,0
A010506,2026-03,Two-year,86.49,5,0
A010507,2026-03,Two-year,72.81,0,0
A010508,2026-03,Two-year,72.32,0,0
A010509,2026-03,Two-year,62.87,2,0
A010510,2026-03,Two-year,96.63,2,0
A010511,2026-03,Two-year,83.47,2,0
A010512,2026-03,Two-year,90.23,1,0
A010513,2026-03,Two-year,82.76,3,0
A010514,2026-03,Two-year,88.66,1,0
A010515,2026-03,Two-year,89.71,1,0
A010516,2026-03,Two-year,68.1,2,0
A010517,2026-03,Two-year,78.65,0,0
A010518,2026-03,Two-year,74.15,0,0
A010519,2026-03,Two-year,82.56,0,0
A010520,2026-03,Two-year,81.77,0,0
A010521,2026-03,Two-year,108.46,2,0
A010522,2026-03,Two-year,78.24,2,0
A010523,2026-03,Two-year,68.3,2,0
A010524,2026-03,Two-year,64.7,0,0
A010525,2026-03,Two-year,84.2,2,0
A010526,2026-03,Two-year,80.07,1,0
A010527,2026-03,Two-year,48.27,2,0
A010528,2026-03,Two-year,82.28,1,0
A010529,2026-03,Two-year,84.93,2,0
A010530,2026-03,Two-year,90.01,0,0
A010531,2026-03,Two-year,115.52,3,0
A010532,2026-03,Two-year,78.16,0,0
A010533,2026-03,Two-year,62.54,2,0
A010534,2026-03,Two-year,80.01,2,0
A010535,2026-03,Two-year,87.0,1,0
A010536,2026-03,Two-year,87.24,3,0
A010537,2026-03,Two-year,102.64,1,0
A010538,2026-03,Two-year,92.99,1,0
A010539,2026-03,Two-year,98.26,1,0
A010540,2026-03,Two-year,82.65,2,0
A010541,2026-03,Two-year,100.67,1,0
A010542,2026-03,Two-year,74.74,0,0
A010543,2026-03,Two-year,65.89,1,0
A010544,2026-03,Two-year,83.6,1,0
A010545,2026-03,Two-year,70.72,2,0
A010546,2026-03,Two-year,84.73,2,0
A010547,2026-03,Two-year,79.78,1,0
A010548,2026-03,Two-year,93.39,2,0
A010549,2026-03,Two-year,90.56,2,0
A010550,2026-03,Two-year,78.38,1,0
A010551,2026-03,Two-year,70.83,0,0
A010552,2026-03,Two-year,71.02,1,0
A010553,2026-03,Two-year,75.9,2,0
A010554,2026-03,Two-year,55.27,0,0
A010555,2026-03,Two-year,80.36,0,0
A010556,2026-03,Two-year,61.45,1,0
A010557,2026-03,Two-year,90.3,0,0
A010558,2026-03,Two-year,107.12,3,0
A010559,2026-03,Two-year,105.38,1,0
A010560,2026-03,Two-year,99.73,1,0
A010561,2026-03,Two-year,80.06,4,0
A010562,2026-03,Two-year,66.38,1,0
A010563,2026-03,Two-year,81.17,2,0
A010564,2026-03,Two-year,76.13,2,0
A010565,2026-03,Two-year,50.26,0,0
A010566,2026-03,Two-year,101.05,1,0
A010567,2026-03,Two-year,74.38,2,0
A010568,2026-03,Two-year,116.32,0,0
A010569,2026-03,Two-year,79.87,1,0
A010570,2026-03,Two-year,69.08,0,0
A010571,2026-03,Two-year,63.77,2,0
A010572,2026-03,Two-year,99.33,0,0
A010573,2026-03,Two-year,81.94,0,0
A010574,2026-03,Two-year,59.41,1,0
A010575,2026-03,Two-year,80.31,2,0
A010576,2026-03,Two-year,77.97,0,0
A010577,2026-03,Two-year,66.02,0,0
A010578,2026-03,Two-year,86.91,1,0
A010579,2026-03,Two-year,51.62,0,0
A010580,2026-03,Two-year,74.31,1,0
A010581,2026-03,Two-year,72.51,1,0
A010582,2026-03,Two-year,62.02,2,0
A010583,2026-03,Two-year,98.77,1,0
A010584,2026-03,Two-year,105.11,1,0
A010585,2026-03,Two-year,56.26,0,0
A010586,2026-03,Two-year,90.01,1,0
A010587,2026-03,Two-year,76.27,0,0
A010588,2026-03,Two-year,71.33,2,0
A010589,2026-03,Two-year,71.79,0,0
A010590,2026-03,Two-year,56.83,0,0
A010591,2026-03,Two-year,83.54,0,0
A010592,2026-03,Two-year,100.85,2,1
A010593,2026-03,Two-year,89.58,2,0
A010594,2026-03,Two-year,82.21,1,0
A010595,2026-03,Two-year,61.29,1,0
A010596,2026-03,Two-year,89.95,1,0
A010597,2026-03,Two-year,97.99,0,0
A010598,2026-03,Two-year,102.43,0,0
A010599,2026-03,Two-year,71.15,1,0
A010600,2026-03,Two-year,66.57,3,0
A010601,2026-03,Two-year,73.36,0,0
A010602,2026-03,Two-year,71.73,1,0
A010603,2026-03,Two-year,85.17,1,0
A010604,2026-03,Two-year,98.92,0,0
A010605,2026-03,Two-year,90.69,0,0
A010606,2026-03,Two-year,82.87,1,0
A010607,2026-03,Two-year,57.88,0,0
A010608,2026-03,Two-year,100.48,0,0
A010609,2026-03,Two-year,67.43,2,0
A010610,2026-03,Two-year,63.15,3,0
A010611,2026-03,Two-year,77.42,0,0
A010612,2026-03,Two-year,96.33,1,0
A010613,2026-03,Two-year,78.83,1,0
A010614,2026-03,Two-year,81.34,0,0
A010615,2026-03,Two-year,78.87,0,0
A010616,2026-03,Two-year,78.3,1,0
A010617,2026-03,Two-year,85.96,2,0
A010618,2026-03,Two-year,79.12,2,0
A010619,2026-03,Two-year,87.33,3,0
A010620,2026-03,Two-year,70.9,1,0
A010621,2026-03,Two-year,98.68,1,0
A010622,2026-03,Two-year,74.65,2,0
A010623,2026-03,Two-year,83.6,1,1
A010624,2026-03,Two-year,64.35,1,0
A010625,2026-03,Two-year,74.2,1,0
A010626,2026-03,Two-year,73.48,0,0
A010627,2026-03,Two-year,80.11,0,0
A010628,2026-03,Two-year,91.88,1,0
A010629,2026-03,Two-year,75.88,2,0
A010630,2026-03,Two-year,100.12,1,0
A010631,2026-03,Two-year,93.34,0,0
A010632,2026-03,Two-year,79.46,0,0
A010633,2026-03,Two-year,90.52,3,0
A010634,2026-03,Two-year,81.57,2,0
A010635,2026-03,Two-year,60.1,3,0
A010636,2026-03,Two-year,83.33,1,0
A010637,2026-03,Two-year,70.23,1,0
A010638,2026-03,Two-year,80.85,2,0
A010639,2026-03,Two-year,75.76,1,0
A010640,2026-03,Two-year,52.72,0,0
A010641,2026-03,Two-year,82.89,1,0
A010642,2026-03,Two-year,68.4,0,0
A010643,2026-03,Two-year,86.52,2,0
A010644,2026-03,Two-year,82.53,1,0
A010645,2026-03,Two-year,94.31,2,0
A010646,2026-03,Two-year,60.02,0,0
A010647,2026-03,Two-year,112.37,0,0
A010648,2026-03,Two-year,85.98,3,0
A010649,2026-03,Two-year,68.82,1,0
A010650,2026-03,Two-year,73.36,1,0
A010651,2026-03,Two-year,90.71,0,0
A010652,2026-03,Two-year,87.83,3,0
A010653,2026-03,Two-year,75.91,1,0
A010654,2026-03,Two-year,71.65,2,0
A010655,2026-03,Two-year,70.67,1,0
A010656,2026-03,Two-year,79.31,1,0
A010657,2026-03,Two-year,68.29,1,0
A010658,2026-03,Two-year,62.67,2,0
A010659,2026-03,Two-year,94.88,1,0
A010660,2026-03,Two-year,83.64,1,0
A010661,2026-03,Two-year,94.46,1,0
A010662,2026-03,Two-year,94.32,1,0
A010663,2026-03,Two-year,95.72,2,0
A010664,2026-03,Two-year,88.14,1,0
A010665,2026-03,Two-year,75.26,0,0
A010666,2026-03,Two-year,65.04,1,0
A010667,2026-03,Two-year,53.81,2,0
A010668,2026-03,Two-year,91.97,2,0
A010669,2026-03,Two-year,77.62,0,0
A010670,2026-03,Two-year,71.54,0,0
A010671,2026-03,Two-year,65.97,1,0
A010672,2026-03,Two-year,100.12,0,0
A010673,2026-03,Two-year,83.4,2,0
A010674,2026-03,Two-year,94.53,2,0
A010675,2026-03,Two-year,92.04,2,0
A010676,2026-03,Two-year,68.52,1,1
A010677,2026-03,Two-year,93.09,0,0
A010678,2026-03,Two-year,65.73,2,0
A010679,2026-03,Two-year,62.24,0,0
A010680,2026-03,Two-year,105.19,1,0
A010681,2026-03,Two-year,88.72,2,0
A010682,2026-03,Two-year,66.13,3,0
A010683,2026-03,Two-year,101.84,0,0
A010684,2026-03,Two-year,85.97,1,0
A010685,2026-03,Two-year,78.3,0,0
A010686,2026-03,Two-year,87.99,3,0
A010687,2026-03,Two-year,85.52,0,0
A010688,2026-03,Two-year,71.7,1,0
A010689,2026-03,Two-year,72.03,2,0
A010690,2026-03,Two-year,78.92,0,0
A010691,2026-03,Two-year,78.58,4,0
A010692,2026-03,Two-year,110.94,2,0
A010693,2026-03,Two-year,88.4,0,0
A010694,2026-03,Two-year,90.55,1,0
A010695,2026-03,Two-year,87.97,0,0
A010696,2026-03,Two-year,52.79,0,0
A010697,2026-03,Two-year,109.46,0,0
A010698,2026-03,Two-year,89.11,0,0
A010699,2026-03,Two-year,81.53,2,0
A010700,2026-03,Two-year,63.15,5,0
A010701,2026-03,Two-year,87.64,2,0
A010702,2026-03,Two-year,65.11,3,0
A010703,2026-03,Two-year,101.55,0,0
A010704,2026-03,Two-year,104.29,3,0
A010705,2026-03,Two-year,70.97,0,0
A010706,2026-03,Two-year,83.83,1,0
A010707,2026-03,Two-year,63.82,0,0
A010708,2026-03,Two-year,66.92,0,0
A010709,2026-03,Two-year,83.31,2,0
A010710,2026-03,Two-year,73.69,0,0
A010711,2026-03,Two-year,100.14,3,0
A010712,2026-03,Two-year,87.05,2,0
A010713,2026-03,Two-year,85.79,1,0
A010714,2026-03,Two-year,96.7,1,0
A010715,2026-03,Two-year,97.37,2,0
A010716,2026-03,Two-year,101.61,2,0
A010717,2026-03,Two-year,67.24,1,0
A010718,2026-03,Two-year,82.48,0,0
A010719,2026-03,Two-year,83.04,2,0
A010720,2026-03,Two-year,85.2,0,0
A010721,2026-04,Month-to-month,85.56,3,0
A010722,2026-04,Month-to-month,51.42,2,0
A010723,2026-04,Month-to-month,79.03,0,0
A010724,2026-04,Month-to-month,85.91,3,0
A010725,2026-04,Month-to-month,61.61,3,0
A010726,2026-04,Month-to-month,63.33,4,0
A010727,2026-04,Month-to-month,52.05,2,0
A010728,2026-04,Month-to-month,60.71,0,0
A010729,2026-04,Month-to-month,65.87,2,0
A010730,2026-04,Month-to-month,80.9,3,0
A010731,2026-04,Month-to-month,58.34,1,0
A010732,2026-04,Month-to-month,63.41,4,0
A010733,2026-04,Month-to-month,84.15,1,0
A010734,2026-04,Month-to-month,63.82,2,0
A010735,2026-04,Month-to-month,76.65,2,0
A010736,2026-04,Month-to-month,71.76,0,0
A010737,2026-04,Month-to-month,80.1,2,1
A010738,2026-04,Month-to-month,87.06,2,0
A010739,2026-04,Month-to-month,59.18,5,1
A010740,2026-04,Month-to-month,88.54,1,0
A010741,2026-04,Month-to-month,83.51,3,0
A010742,2026-04,Month-to-month,65.71,3,0
A010743,2026-04,Month-to-month,81.14,4,0
A010744,2026-04,Month-to-month,82.3,1,0
A010745,2026-04,Month-to-month,66.09,4,0
A010746,2026-04,Month-to-month,62.19,3,0
A010747,2026-04,Month-to-month,54.66,2,0
A010748,2026-04,Month-to-month,70.5,3,0
A010749,2026-04,Month-to-month,62.96,0,0
A010750,2026-04,Month-to-month,68.67,4,0
A010751,2026-04,Month-to-month,58.88,2,0
A010752,2026-04,Month-to-month,93.7,3,0
A010753,2026-04,Month-to-month,64.93,4,0
A010754,2026-04,Month-to-month,75.7,3,0
A010755,2026-04,Month-to-month,50.2,2,0
A010756,2026-04,Month-to-month,87.12,0,0
A010757,2026-04,Month-to-month,99.7,2,0
A010758,2026-04,Month-to-month,51.36,5,0
A010759,2026-04,Month-to-month,83.78,4,0
A010760,2026-04,Month-to-month,67.85,2,0
A010761,2026-04,Month-to-month,76.69,1,0
A010762,2026-04,Month-to-month,64.99,2,0
A010763,2026-04,Month-to-month,51.32,0,0
A010764,2026-04,Month-to-month,76.27,1,0
A010765,2026-04,Month-to-month,47.38,1,0
A010766,2026-04,Month-to-month,62.59,3,0
A010767,2026-04,Month-to-month,60.9,0,0
A010768,2026-04,Month-to-month,63.61,3,0
A010769,2026-04,Month-to-month,63.4,2,0
A010770,2026-04,Month-to-month,56.29,2,1
A010771,2026-04,Month-to-month,71.94,3,0
A010772,2026-04,Month-to-month,75.16,4,0
A010773,2026-04,Month-to-month,62.05,1,0
A010774,2026-04,Month-to-month,68.75,5,0
A010775,2026-04,Month-to-month,50.63,3,0
A010776,2026-04,Month-to-month,58.85,4,0
A010777,2026-04,Month-to-month,66.59,0,0
A010778,2026-04,Month-to-month,80.21,1,0
A010779,2026-04,Month-to-month,52.39,1,0
A010780,2026-04,Month-to-month,76.13,1,0
A010781,2026-04,Month-to-month,62.26,0,0
A010782,2026-04,Month-to-month,55.17,1,0
A010783,2026-04,Month-to-month,50.9,1,0
A010784,2026-04,Month-to-month,83.16,1,0
A010785,2026-04,Month-to-month,108.03,3,0
A010786,2026-04,Month-to-month,76.01,4,0
A010787,2026-04,Month-to-month,82.29,3,0
A010788,2026-04,Month-to-month,76.54,3,0
A010789,2026-04,Month-to-month,56.77,2,0
A010790,2026-04,Month-to-month,44.3,3,0
A010791,2026-04,Month-to-month,43.77,0,0
A010792,2026-04,Month-to-month,79.52,0,0
A010793,2026-04,Month-to-month,86.62,4,1
A010794,2026-04,Month-to-month,60.74,1,0
A010795,2026-04,Month-to-month,87.04,2,0
A010796,2026-04,Month-to-month,61.87,2,1
A010797,2026-04,Month-to-month,76.24,0,0
A010798,2026-04,Month-to-month,40.38,2,0
A010799,2026-04,Month-to-month,71.54,2,0
A010800,2026-04,Month-to-month,44.9,4,1
A010801,2026-04,Month-to-month,59.37,3,0
A010802,2026-04,Month-to-month,36.44,1,0
A010803,2026-04,Month-to-month,90.98,3,0
A010804,2026-04,Month-to-month,73.68,2,0
A010805,2026-04,Month-to-month,75.04,3,0
A010806,2026-04,Month-to-month,72.82,3,0
A010807,2026-04,Month-to-month,67.5,3,0
A010808,2026-04,Month-to-month,41.21,2,0
A010809,2026-04,Month-to-month,89.24,1,0
A010810,2026-04,Month-to-month,69.81,1,0
A010811,2026-04,Month-to-month,71.42,3,0
A010812,2026-04,Month-to-month,51.02,4,0
A010813,2026-04,Month-to-month,73.9,2,0
A010814,2026-04,Month-to-month,81.99,1,0
A010815,2026-04,Month-to-month,92.13,5,0
A010816,2026-04,Month-to-month,82.99,2,0
A010817,2026-04,Month-to-month,69.2,3,0
A010818,2026-04,Month-to-month,74.36,2,0
A010819,2026-04,Month-to-month,93.93,2,0
A010820,2026-04,Month-to-month,78.41,2,0
A010821,2026-04,Month-to-month,67.32,4,0
A010822,2026-04,Month-to-month,58.96,2,0
A010823,2026-04,Month-to-month,64.0,2,0
A010824,2026-04,Month-to-month,68.81,2,0
A010825,2026-04,Month-to-month,52.77,2,0
A010826,2026-04,Month-to-month,58.8,3,1
A010827,2026-04,Month-to-month,39.07,0,0
A010828,2026-04,Month-to-month,103.93,1,0
A010829,2026-04,Month-to-month,73.82,2,0
A010830,2026-04,Month-to-month,50.83,3,0
A010831,2026-04,Month-to-month,58.64,2,0
A010832,2026-04,Month-to-month,70.38,0,0
A010833,2026-04,Month-to-month,57.46,3,0
A010834,2026-04,Month-to-month,64.59,1,1
A010835,2026-04,Month-to-month,76.0,4,0
A010836,2026-04,Month-to-month,35.35,2,0
A010837,2026-04,Month-to-month,64.82,3,0
A010838,2026-04,Month-to-month,53.02,1,0
A010839,2026-04,Month-to-month,65.42,4,0
A010840,2026-04,Month-to-month,60.96,2,1
A010841,2026-04,Month-to-month,74.36,4,0
A010842,2026-04,Month-to-month,83.66,3,0
A010843,2026-04,Month-to-month,77.39,1,0
A010844,2026-04,Month-to-month,52.16,3,0
A010845,2026-04,Month-to-month,91.06,3,0
A010846,2026-04,Month-to-month,55.85,2,0
A010847,2026-04,Month-to-month,62.4,5,0
A010848,2026-04,Month-to-month,76.65,4,0
A010849,2026-04,Month-to-month,45.12,3,1
A010850,2026-04,Month-to-month,69.77,1,0
A010851,2026-04,Month-to-month,77.42,2,0
A010852,2026-04,Month-to-month,70.78,1,0
A010853,2026-04,Month-to-month,63.52,2,0
A010854,2026-04,Month-to-month,73.39,4,0
A010855,2026-04,Month-to-month,82.55,1,0
A010856,2026-04,Month-to-month,79.82,1,0
A010857,2026-04,Month-to-month,74.11,1,0
A010858,2026-04,Month-to-month,72.28,1,0
A010859,2026-04,Month-to-month,69.74,3,0
A010860,2026-04,Month-to-month,64.37,0,0
A010861,2026-04,Month-to-month,55.76,1,0
A010862,2026-04,Month-to-month,57.94,3,0
A010863,2026-04,Month-to-month,80.46,1,0
A010864,2026-04,Month-to-month,74.12,2,0
A010865,2026-04,Month-to-month,66.15,2,0
A010866,2026-04,Month-to-month,66.23,4,0
A010867,2026-04,Month-to-month,49.23,2,0
A010868,2026-04,Month-to-month,29.65,0,0
A010869,2026-04,Month-to-month,70.49,1,0
A010870,2026-04,Month-to-month,68.0,2,0
A010871,2026-04,Month-to-month,44.16,3,0
A010872,2026-04,Month-to-month,59.97,2,0
A010873,2026-04,Month-to-month,62.97,3,0
A010874,2026-04,Month-to-month,83.78,4,0
A010875,2026-04,Month-to-month,84.92,2,0
A010876,2026-04,Month-to-month,68.47,2,0
A010877,2026-04,Month-to-month,92.78,2,0
A010878,2026-04,Month-to-month,62.5,2,0
A010879,2026-04,Month-to-month,52.85,5,0
A010880,2026-04,Month-to-month,78.61,2,0
A010881,2026-04,Month-to-month,68.78,2,0
A010882,2026-04,Month-to-month,78.17,3,0
A010883,2026-04,Month-to-month,62.19,4,0
A010884,2026-04,Month-to-month,96.99,5,0
A010885,2026-04,Month-to-month,47.02,3,0
A010886,2026-04,Month-to-month,77.89,3,0
A010887,2026-04,Month-to-month,66.13,3,0
A010888,2026-04,Month-to-month,64.09,1,0
A010889,2026-04,Month-to-month,60.13,4,1
A010890,2026-04,Month-to-month,57.13,0,0
A010891,2026-04,Month-to-month,77.12,1,0
A010892,2026-04,Month-to-month,64.13,3,0
A010893,2026-04,Month-to-month,73.33,2,0
A010894,2026-04,Month-to-month,86.01,3,1
A010895,2026-04,Month-to-month,50.04,1,0
A010896,2026-04,Month-to-month,76.59,2,0
A010897,2026-04,Month-to-month,62.24,2,0
A010898,2026-04,Month-to-month,66.63,1,0
A010899,2026-04,Month-to-month,79.17,1,0
A010900,2026-04,Month-to-month,80.75,3,0
A010901,2026-04,Month-to-month,55.18,3,0
A010902,2026-04,Month-to-month,86.64,4,0
A010903,2026-04,Month-to-month,70.17,3,0
A010904,2026-04,Month-to-month,81.09,3,0
A010905,2026-04,Month-to-month,92.48,3,0
A010906,2026-04,Month-to-month,47.93,1,0
A010907,2026-04,Month-to-month,59.95,4,0
A010908,2026-04,Month-to-month,47.85,5,0
A010909,2026-04,Month-to-month,70.44,2,0
A010910,2026-04,Month-to-month,68.71,4,0
A010911,2026-04,Month-to-month,58.69,1,0
A010912,2026-04,Month-to-month,84.53,5,0
A010913,2026-04,Month-to-month,83.26,3,0
A010914,2026-04,Month-to-month,82.31,0,0
A010915,2026-04,Month-to-month,75.14,6,0
A010916,2026-04,Month-to-month,40.25,4,0
A010917,2026-04,Month-to-month,90.53,2,0
A010918,2026-04,Month-to-month,44.67,1,0
A010919,2026-04,Month-to-month,68.63,4,0
A010920,2026-04,Month-to-month,89.32,2,0
A010921,2026-04,Month-to-month,69.09,0,0
A010922,2026-04,Month-to-month,78.35,2,0
A010923,2026-04,Month-to-month,90.18,2,0
A010924,2026-04,Month-to-month,54.35,2,0
A010925,2026-04,Month-to-month,66.95,3,0
A010926,2026-04,Month-to-month,48.45,4,0
A010927,2026-04,Month-to-month,59.58,3,0
A010928,2026-04,Month-to-month,82.17,1,0
A010929,2026-04,Month-to-month,96.29,5,0
A010930,2026-04,Month-to-month,57.61,1,0
A010931,2026-04,Month-to-month,68.71,2,0
A010932,2026-04,Month-to-month,68.17,3,1
A010933,2026-04,Month-to-month,68.64,2,0
A010934,2026-04,Month-to-month,80.62,2,0
A010935,2026-04,Month-to-month,67.3,3,0
A010936,2026-04,Month-to-month,55.02,1,0
A010937,2026-04,Month-to-month,53.15,4,0
A010938,2026-04,Month-to-month,52.36,0,0
A010939,2026-04,Month-to-month,58.6,0,0
A010940,2026-04,Month-to-month,62.81,3,0
A010941,2026-04,Month-to-month,26.07,4,0
A010942,2026-04,Month-to-month,83.13,2,0
A010943,2026-04,Month-to-month,72.53,2,0
A010944,2026-04,Month-to-month,61.85,0,0
A010945,2026-04,Month-to-month,50.65,4,0
A010946,2026-04,Month-to-month,91.82,0,0
A010947,2026-04,Month-to-month,78.44,4,0
A010948,2026-04,Month-to-month,42.12,2,0
A010949,2026-04,Month-to-month,72.73,6,0
A010950,2026-04,Month-to-month,82.85,1,0
A010951,2026-04,Month-to-month,36.45,0,0
A010952,2026-04,Month-to-month,72.46,3,0
A010953,2026-04,Month-to-month,81.86,2,0
A010954,2026-04,Month-to-month,96.86,1,0
A010955,2026-04,Month-to-month,81.48,0,0
A010956,2026-04,Month-to-month,81.36,1,0
A010957,2026-04,Month-to-month,38.21,0,0
A010958,2026-04,Month-to-month,61.81,2,0
A010959,2026-04,Month-to-month,62.46,2,0
A010960,2026-04,Month-to-month,76.34,0,0
A010961,2026-04,Month-to-month,70.86,4,0
A010962,2026-04,Month-to-month,76.82,4,0
A010963,2026-04,Month-to-month,75.49,1,1
A010964,2026-04,Month-to-month,67.53,2,0
A010965,2026-04,Month-to-month,85.96,6,0
A010966,2026-04,Month-to-month,82.64,2,0
A010967,2026-04,Month-to-month,52.37,3,0
A010968,2026-04,Month-to-month,45.21,5,0
A010969,2026-04,Month-to-month,55.08,5,1
A010970,2026-04,Month-to-month,60.08,3,0
A010971,2026-04,Month-to-month,47.4,1,0
A010972,2026-04,Month-to-month,86.62,0,0
A010973,2026-04,Month-to-month,67.35,3,0
A010974,2026-04,Month-to-month,59.56,3,0
A010975,2026-04,Month-to-month,78.21,0,0
A010976,2026-04,Month-to-month,68.76,1,0
A010977,2026-04,Month-to-month,58.34,2,0
A010978,2026-04,Month-to-month,54.61,5,0
A010979,2026-04,Month-to-month,52.0,3,0
A010980,2026-04,Month-to-month,59.97,2,0
A010981,2026-04,Month-to-month,52.96,4,0
A010982,2026-04,Month-to-month,65.01,1,0
A010983,2026-04,Month-to-month,87.9,3,0
A010984,2026-04,Month-to-month,88.27,2,0
A010985,2026-04,Month-to-month,60.24,3,0
A010986,2026-04,Month-to-month,81.38,3,0
A010987,2026-04,Month-to-month,71.56,2,0
A010988,2026-04,Month-to-month,87.76,5,0
A010989,2026-04,Month-to-month,65.31,3,0
A010990,2026-04,Month-to-month,59.74,4,1
A010991,2026-04,Month-to-month,73.66,3,0
A010992,2026-04,Month-to-month,61.18,2,0
A010993,2026-04,Month-to-month,62.11,3,0
A010994,2026-04,Month-to-month,55.05,4,1
A010995,2026-04,Month-to-month,60.02,3,0
A010996,2026-04,Month-to-month,64.52,2,0
A010997,2026-04,Month-to-month,57.07,3,0
A010998,2026-04,Month-to-month,69.86,2,0
A010999,2026-04,Month-to-month,56.69,4,0
A011000,2026-04,Month-to-month,71.1,0,0
A011001,2026-04,Month-to-month,40.83,2,1
A011002,2026-04,Month-to-month,61.08,5,0
A011003,2026-04,Month-to-month,107.13,3,0
A011004,2026-04,Month-to-month,64.29,4,0
A011005,2026-04,Month-to-month,57.47,3,0
A011006,2026-04,Month-to-month,65.37,3,0
A011007,2026-04,Month-to-month,87.08,3,1
A011008,2026-04,Month-to-month,65.32,4,0
A011009,2026-04,Month-to-month,56.45,2,1
A011010,2026-04,Month-to-month,66.94,3,0
A011011,2026-04,Month-to-month,60.55,4,0
A011012,2026-04,Month-to-month,58.75,4,0
A011013,2026-04,Month-to-month,57.73,2,0
A011014,2026-04,Month-to-month,53.17,2,0
A011015,2026-04,Month-to-month,58.22,3,0
A011016,2026-04,Month-to-month,65.47,4,0
A011017,2026-04,Month-to-month,75.56,1,0
A011018,2026-04,Month-to-month,78.15,1,0
A011019,2026-04,Month-to-month,103.16,3,0
A011020,2026-04,Month-to-month,98.49,2,0
A011021,2026-04,Month-to-month,51.11,1,0
A011022,2026-04,Month-to-month,69.19,4,0
A011023,2026-04,Month-to-month,76.99,5,0
A011024,2026-04,Month-to-month,51.1,4,0
A011025,2026-04,Month-to-month,64.42,1,0
A011026,2026-04,Month-to-month,65.07,6,1
A011027,2026-04,Month-to-month,60.46,5,0
A011028,2026-04,Month-to-month,75.89,3,0
