order_id,order_date,category,revenue_usd,returned,ship_days
O002383,2025-09-23,Home,108.89,0,3
O012508,2026-04-23,Apparel,83.35,1,5
O006056,2025-12-04,Apparel,32.77,0,1
O005014,2025-11-10,Electronics,8,0,4
O008065,2026-01-18,Apparel,37.21,0,4
O018193,2026-07-03,Home,135.37,0,3
O012791,2026-04-29,Electronics,230.67,0,4
O002209,2025-09-26,Electronics,176.76,0,4
O003078,2025-10-28,Apparel,44.73,0,2
O017552,2026-07-18,Electronics,82.66,0,3
O003173,2025-10-19,Apparel,70.24,0,2
O009846,2026-02-17,Electronics,147.93,0,2
O009898,2026-02-27,Electronics,307.33,0,3
O006047,2025-12-16,Apparel,8.47,1,3
O007038,2025-12-24,Electronics,115.0,0,2
O001024,2025-08-18,Home,38.06,0,3
O002663,2025-09-20,Home,65.79,0,5
O011471,2026-03-09,Electronics,198.4,0,2
O006341,2025-12-18,Apparel,45.28,0,3
O012560,2026-04-30,Apparel,84.05,0,3
O012566,2026-04-24,Apparel,27.39,0,2
O010098,2026-02-09,Electronics,188.53,0,4
O013931,2026-05-17,Apparel,79.39,0,2
O010586,2026-02-04,Home,120.08,0,3
O018434,2026-07-27,Home,117.89,0,1
O015591,2026-06-05,Apparel,61.12,0,3
O002789,2025-10-14,Apparel,59.06,1,4
O016493,2026-06-22,Home,8,0,3
O018408,2026-07-11,Home,78.44,0,2
O005986,2025-12-28,Apparel,72.62,0,4
O016632,2026-06-29,Home,113.95,0,3
O010205,2026-02-16,Electronics,152.71,0,1
O002122,2025-09-26,Electronics,94.83,0,4
O009625,2026-02-12,Apparel,58.05,0,1
O005885,2025-12-21,Apparel,78.17,1,4
O013978,2026-05-12,Apparel,39.11,0,2
O014326,2026-05-02,Electronics,27.8,0,4
O003084,2025-10-14,Apparel,46.47,0,4
O004215,2025-11-15,Apparel,51.95,0,2
O000441,2025-08-03,Apparel,78.73,1,4
O013293,2026-04-21,Home,42.73,0,4
O012673,2026-04-07,Apparel,51.66,0,4
O004146,2025-11-28,Apparel,56.46,0,4
O014964,2026-05-22,Home,203.98,0,1
O015723,2026-06-08,Apparel,53.94,0,3
O008991,2026-01-04,Home,95.9,1,2
O017467,2026-07-01,Apparel,55.17,0,3
O016087,2026-06-24,Electronics,158.28,0,4
O003147,2025-10-15,Apparel,51.48,0,5
O017652,2026-07-08,Electronics,80.87,0,2
O006791,2025-12-28,Electronics,127.45,0,5
O007499,2025-12-20,Home,126.79,0,4
O002188,2025-09-02,Electronics,163.08,0,3
O000129,2025-08-04,Apparel,90.0,1,5
O001531,2025-09-10,Apparel,77.51,0,2
O017624,2026-07-20,Electronics,199.71,0,4
O015754,2026-06-24,Apparel,51.47,0,4
O012677,2026-04-28,Apparel,87.87,1,4
O006499,2025-12-27,Apparel,48.81,0,4
O000205,2025-08-17,Apparel,62.56,0,4
O013375,2026-04-11,Home,112.26,0,5
O016109,2026-06-11,Electronics,182.27,0,3
O004718,2025-11-05,Apparel,91.65,0,3
O010319,2026-02-02,Home,100.27,0,2
O004563,2025-11-05,Apparel,73.33,0,5
O018432,2026-07-31,Home,114.01,0,3
O010367,2026-02-01,Home,31.74,0,1
O006645,2025-12-12,Electronics,199.82,0,3
O010572,2026-02-28,Home,58.73,0,2
O002413,2025-09-13,Home,85.72,0,6
O006312,2025-12-22,Apparel,93.99,0,3
O008610,2026-01-27,Electronics,79.73,0,1
O003477,2025-10-01,Electronics,111.55,0,5
O004891,2025-11-02,Electronics,263.75,0,3
O017218,2026-07-08,Apparel,74.98,0,4
O014124,2026-05-30,Apparel,37.33,0,2
O002182,2025-09-01,Electronics,63.7,0,2
O014403,2026-05-26,Electronics,151.5,0,3
O001239,2025-08-27,Home,107.97,0,2
O002376,2025-09-22,Home,151.1,0,2
O002369,2025-09-10,Home,49.9,0,4
O015925,2026-06-16,Electronics,113.74,0,4
O005093,2025-11-11,Electronics,153.74,0,4
O015171,2026-05-15,Home,21.98,0,4
O011380,2026-03-21,Electronics,223.07,1,2
O009916,2026-02-25,Electronics,267.44,0,3
O003327,2025-10-13,Electronics,119.23,0,3
O005057,2025-11-11,Electronics,208.88,0,4
O013569,2026-04-05,Home,27.02,0,3
O006382,2025-12-06,Apparel,105.84,0,4
O017487,2026-07-19,Apparel,80.95,0,3
O009145,2026-01-07,Home,93.0,0,3
O000747,2025-08-10,Electronics,80.9,1,3
O003054,2025-10-13,Apparel,85.15,0,3
O012952,2026-04-09,Electronics,99.53,0,2
O016517,2026-06-04,Home,102.64,1,5
O013386,2026-04-16,Home,103.71,0,1
O013222,2026-04-19,Electronics,174.05,0,2
O005574,2025-11-15,Home,114.73,0,2
O010024,2026-02-11,Electronics,151.1,0,5
O004366,2025-11-11,Apparel,31.85,1,2
O014985,2026-05-08,Home,79.24,0,1
O015909,2026-06-07,Electronics,116.8,0,2
O012840,2026-04-12,Electronics,101.99,1,3
O003957,2025-10-09,Home,38.45,0,5
O009210,2026-01-31,Home,129.07,0,3
O008432,2026-01-10,Electronics,95.71,0,2
O016902,2026-07-23,Apparel,21.07,0,2
O012226,2026-04-28,Apparel,40.82,0,4
O016942,2026-07-20,Apparel,28.39,1,1
O005905,2025-12-27,Apparel,8,0,3
O012668,2026-04-04,Apparel,24.25,0,1
O009134,2026-01-13,Home,132.57,0,5
O012424,2026-04-27,Apparel,116.29,0,3
O014891,2026-05-01,Home,53.44,0,3
O015151,2026-05-24,Home,163.37,0,3
O008723,2026-01-10,Electronics,275.64,0,5
O010925,2026-03-16,Apparel,33.4,0,2
O006545,2025-12-17,Electronics,105.23,0,5
O012985,2026-04-21,Electronics,147.59,1,3
O011090,2026-03-06,Apparel,71.83,1,5
O016957,2026-07-24,Apparel,19.53,0,2
O004939,2025-11-30,Electronics,47.49,1,3
O000146,2025-08-04,Apparel,82.45,0,4
O007980,2026-01-26,Apparel,8,0,5
O007588,2025-12-31,Home,125.68,0,2
O005827,2025-12-21,Apparel,33.56,0,2
O008595,2026-01-24,Electronics,191.81,0,2
O018401,2026-07-10,Home,122.96,0,2
O008987,2026-01-30,Home,98.39,0,2
O004041,2025-10-07,Home,72.03,0,4
O001592,2025-09-24,Apparel,78.42,0,3
O005524,2025-11-10,Home,110.69,0,2
O002070,2025-09-14,Electronics,243.5,0,4
O010051,2026-02-06,Electronics,281.46,0,5
O015110,2026-05-07,Home,91.97,0,2
O016796,2026-06-01,Home,134.95,0,3
O014398,2026-05-23,Electronics,179.3,0,4
O000619,2025-08-26,Electronics,60.94,0,3
O014336,2026-05-27,Electronics,323.48,0,2
O005571,2025-11-06,Home,15.73,0,5
O013894,2026-05-26,Apparel,49.46,0,4
O006512,2025-12-04,Apparel,80.22,1,5
O002279,2025-09-04,Electronics,227.68,0,4
O013382,2026-04-18,Home,129.36,0,3
O006669,2025-12-24,Electronics,171.8,0,5
O000742,2025-08-09,Electronics,99.45,0,5
O014820,2026-05-09,Home,50.65,0,4
O018194,2026-07-22,Home,69.55,0,2
O018285,2026-07-17,Home,114.71,0,4
O002929,2025-10-23,Apparel,61.12,0,2
O009253,2026-02-05,Apparel,139.89,1,2
O011721,2026-03-24,Electronics,64.37,0,2
O005434,2025-11-14,Home,145.4,0,4
O016412,2026-06-12,Home,68.17,0,1
O015364,2026-06-20,Apparel,25.66,0,3
O013363,2026-04-08,Home,60.37,0,3
O015140,2026-05-22,Home,107.83,0,2
O002620,2025-09-05,Home,65.39,0,3
O009834,2026-02-14,Electronics,155.08,0,3
O002800,2025-10-24,Apparel,39.52,0,3
O002641,2025-09-18,Home,84.62,0,4
O005629,2025-11-22,Home,120.47,0,3
O009312,2026-02-20,Apparel,45.3,0,2
O002616,2025-09-21,Home,137.0,0,4
O000063,2025-08-08,Apparel,62.54,0,3
O001654,2025-09-19,Apparel,15.76,0,2
O013822,2026-05-19,Apparel,122.11,0,3
O007627,2025-12-24,Home,153.63,1,3
O003859,2025-10-18,Home,119.65,0,2
O003107,2025-10-07,Apparel,47.05,0,2
O012655,2026-04-04,Apparel,49.64,0,2
O004025,2025-10-09,Home,103.71,0,3
O016354,2026-06-26,Electronics,15.38,0,2
O016933,2026-07-12,Apparel,37.83,0,2
O015645,2026-06-08,Apparel,82.78,0,2
O008243,2026-01-02,Apparel,143.95,0,5
O012942,2026-04-03,Electronics,274.64,0,2
O018299,2026-07-27,Home,69.47,0,2
O017029,2026-07-10,Apparel,122.17,0,1
O004850,2025-11-21,Electronics,303.9,0,3
O011556,2026-03-18,Electronics,258.26,0,3
O015352,2026-06-15,Apparel,56.46,0,3
O003315,2025-10-29,Electronics,196.83,1,5
O009818,2026-02-01,Electronics,197.23,0,2
O002245,2025-09-24,Electronics,235.95,0,5
O016284,2026-06-02,Electronics,282.14,0,4
O000231,2025-08-20,Apparel,84.9,0,2
O008427,2026-01-20,Electronics,194.37,0,3
O013800,2026-05-22,Apparel,81.37,0,3
O000990,2025-08-09,Home,117.52,0,2
O002409,2025-09-26,Home,81.66,0,3
O004827,2025-11-17,Electronics,39.59,0,4
O017401,2026-07-17,Apparel,48.16,0,4
O005496,2025-11-01,Home,98.46,0,2
O003358,2025-10-27,Electronics,164.82,0,4
O002569,2025-09-16,Home,157.83,0,3
O001605,2025-09-10,Apparel,39.95,0,3
O005800,2025-12-18,Apparel,43.29,0,3
O018022,2026-07-29,Home,128.93,0,3
O017943,2026-07-01,Electronics,221.53,0,2
O004105,2025-10-25,Home,91.12,0,2
O015479,2026-06-07,Apparel,82.72,0,2
O010412,2026-02-22,Home,45.94,0,1
O017793,2026-07-26,Electronics,191.22,0,6
O009015,2026-01-21,Home,93.32,1,2
O016674,2026-06-15,Home,41.88,0,5
O000633,2025-08-13,Electronics,57.15,0,5
O017472,2026-07-08,Apparel,29.6,0,5
O008926,2026-01-03,Home,154.31,0,1
O013718,2026-05-13,Apparel,47.44,0,1
O004182,2025-11-10,Apparel,63.12,0,3
O011110,2026-03-10,Apparel,12.05,1,2
O017459,2026-07-10,Apparel,80.69,0,5
O010506,2026-02-15,Home,8,0,4
O015593,2026-06-16,Apparel,91.58,0,1
O008818,2026-01-18,Home,118.0,0,4
O008765,2026-01-31,Electronics,143.28,0,3
O007097,2025-12-01,Electronics,197.65,0,3
O010718,2026-03-22,Apparel,73.07,1,5
O003548,2025-10-10,Electronics,243.87,0,4
O002285,2025-09-23,Electronics,148.91,0,3
O012087,2026-03-22,Home,115.69,0,2
O003152,2025-10-27,Apparel,89.38,1,2
O015677,2026-06-29,Apparel,11.8,0,5
O001679,2025-09-13,Apparel,8,0,3
O011307,2026-03-13,Electronics,115.35,0,3
O012054,2026-03-16,Home,116.68,0,2
O008592,2026-01-29,Electronics,267.55,0,1
O016974,2026-07-27,Apparel,8,0,2
O006654,2025-12-02,Electronics,117.62,0,3
O014644,2026-05-17,Electronics,102.54,0,2
O003685,2025-10-04,Electronics,182.51,0,3
O017274,2026-07-19,Apparel,84.02,0,4
O016558,2026-06-02,Home,122.21,0,3
O003066,2025-10-09,Apparel,26.4,0,4
O015684,2026-06-08,Apparel,41.0,0,4
O011649,2026-03-19,Electronics,115.42,0,3
O007582,2025-12-14,Home,66.64,0,3
O012960,2026-04-17,Electronics,189.63,0,2
O004256,2025-11-24,Apparel,61.08,0,3
O001508,2025-09-15,Apparel,88.33,0,3
O009398,2026-02-21,Apparel,50.1,0,2
O000156,2025-08-09,Apparel,48.89,0,5
O005224,2025-11-08,Electronics,76.77,0,3
O012295,2026-04-23,Apparel,108.47,0,2
O006766,2025-12-21,Electronics,70.99,1,2
O008325,2026-01-20,Apparel,60.89,0,3
O010813,2026-03-22,Apparel,52.54,1,4
O011093,2026-03-17,Apparel,59.23,0,2
O008614,2026-01-20,Electronics,164.62,0,1
O015012,2026-05-05,Home,54.52,0,4
O009455,2026-02-03,Apparel,86.25,0,2
O008798,2026-01-14,Electronics,154.34,0,5
O009383,2026-02-23,Apparel,56.96,0,2
O007621,2025-12-14,Home,138.5,0,2
O006026,2025-12-14,Apparel,28.31,1,1
O000048,2025-08-24,Apparel,56.33,0,4
O017988,2026-07-02,Electronics,214.92,0,2
O000219,2025-08-23,Apparel,69.81,0,4
O004763,2025-11-11,Apparel,82.67,0,5
O007640,2025-12-31,Home,135.68,0,5
O011909,2026-03-05,Home,103.73,0,4
O004851,2025-11-21,Electronics,187.08,0,4
O014746,2026-05-06,Electronics,134.1,1,1
O004156,2025-11-06,Apparel,76.98,1,1
O012744,2026-04-21,Apparel,8,1,5
O007332,2025-12-21,Home,89.73,0,3
O010186,2026-02-06,Electronics,203.01,0,3
O011625,2026-03-23,Electronics,149.92,0,4
O005738,2025-12-25,Apparel,47.85,0,2
O008139,2026-01-16,Apparel,27.1,1,5
O005125,2025-11-20,Electronics,171.34,0,4
O007599,2025-12-20,Home,83.21,0,3
O015114,2026-05-03,Home,145.28,0,3
O010176,2026-02-13,Electronics,169.38,0,4
O009525,2026-02-04,Apparel,35.94,1,2
O001161,2025-08-08,Home,118.42,0,5
O018058,2026-07-30,Home,56.87,0,1
O006955,2025-12-13,Electronics,296.93,0,4
O013103,2026-04-29,Electronics,38.54,0,3
O002416,2025-09-05,Home,72.44,0,4
O015014,2026-05-22,Home,88.53,0,1
O012688,2026-04-30,Apparel,29.44,0,2
O010337,2026-02-20,Home,165.5,0,3
O015321,2026-06-01,Apparel,64.11,0,2
O009897,2026-02-06,Electronics,154.55,0,2
O018224,2026-07-07,Home,35.41,0,3
O018290,2026-07-19,Home,32.23,0,4
O008477,2026-01-28,Electronics,104.53,0,4
O016966,2026-07-13,Apparel,79.73,0,3
O016971,2026-07-24,Apparel,8,0,6
O013562,2026-04-21,Home,77.43,0,1
O011322,2026-03-22,Electronics,217.48,0,3
O011511,2026-03-18,Electronics,165.78,0,2
O017787,2026-07-15,Electronics,177.66,0,4
O012466,2026-04-16,Apparel,18.68,0,4
O005512,2025-11-19,Home,141.01,0,3
O016637,2026-06-14,Home,46.06,0,4
O013863,2026-05-27,Apparel,72.3,0,2
O007449,2025-12-17,Home,102.13,0,3
O005982,2025-12-20,Apparel,70.75,0,4
O016400,2026-06-10,Home,88.95,0,4
O016602,2026-06-01,Home,63.54,0,3
O012746,2026-04-25,Apparel,66.0,1,3
O001397,2025-09-09,Apparel,74.26,0,2
O003097,2025-10-10,Apparel,8,0,2
O013320,2026-04-24,Home,8,0,4
O011234,2026-03-31,Apparel,39.25,0,2
O015939,2026-06-07,Electronics,141.92,0,2
O008100,2026-01-04,Apparel,67.1,0,3
O006288,2025-12-29,Apparel,109.01,0,4
O016705,2026-06-23,Home,82.29,0,3
O004104,2025-10-10,Home,79.18,0,5
O014208,2026-05-27,Apparel,88.7,0,2
O007361,2025-12-28,Home,94.69,0,3
O015790,2026-06-19,Apparel,101.72,0,2
O010603,2026-02-14,Home,153.79,0,4
O008500,2026-01-14,Electronics,127.85,0,2
O005697,2025-11-18,Home,79.51,0,2
O017775,2026-07-01,Electronics,136.88,0,3
O012077,2026-03-23,Home,115.1,0,2
O004623,2025-11-06,Apparel,95.63,0,2
O006029,2025-12-07,Apparel,34.95,0,2
O006728,2025-12-26,Electronics,115.12,0,4
O003801,2025-10-20,Home,104.36,0,3
O004270,2025-11-25,Apparel,76.91,0,4
O001121,2025-08-05,Home,102.68,0,2
O005305,2025-11-18,Electronics,150.63,1,4
O017456,2026-07-15,Apparel,99.01,0,4
O006179,2025-12-20,Apparel,34.62,0,2
O015527,2026-06-08,Apparel,86.75,0,3
O000469,2025-08-15,Apparel,54.89,0,3
O000889,2025-08-20,Electronics,186.1,0,5
O014068,2026-05-30,Apparel,48.51,1,2
O001451,2025-09-08,Apparel,105.97,0,2
O015190,2026-05-04,Home,47.79,0,6
O008007,2026-01-01,Apparel,61.84,0,2
O007345,2025-12-10,Home,107.45,0,4
O011907,2026-03-01,Home,53.03,0,2
O017664,2026-07-19,Electronics,305.85,0,2
O015309,2026-06-08,Apparel,53.69,0,3
O003854,2025-10-29,Home,41.84,0,2
O016450,2026-06-21,Home,86.7,1,3
O011853,2026-03-14,Home,81.71,0,2
O015415,2026-06-25,Apparel,50.88,0,4
O006175,2025-12-15,Apparel,72.77,0,4
O000437,2025-08-18,Apparel,71.82,1,2
O005518,2025-11-17,Home,47.09,0,5
O016281,2026-06-12,Electronics,98.71,0,3
O005788,2025-12-03,Apparel,28.97,0,5
O011246,2026-03-09,Apparel,107.65,0,1
O002485,2025-09-29,Home,60.56,0,4
O001073,2025-08-05,Home,65.56,0,3
O001082,2025-08-09,Home,87.4,0,1
O014103,2026-05-11,Apparel,81.6,0,3
O002463,2025-09-25,Home,79.93,0,2
O002816,2025-10-09,Apparel,81.33,0,3
O010772,2026-03-04,Apparel,82.8,0,4
O011407,2026-03-18,Electronics,125.64,1,1
O017455,2026-07-22,Apparel,56.38,0,2
O011847,2026-03-21,Home,8,0,2
O008933,2026-01-26,Home,107.76,0,1
O010436,2026-02-13,Home,102.4,0,5
O008649,2026-01-18,Electronics,104.37,0,4
O004922,2025-11-26,Electronics,114.03,0,2
O015840,2026-06-29,Apparel,75.92,0,2
O016840,2026-07-30,Apparel,64.37,0,4
O013684,2026-05-13,Apparel,84.18,0,3
O007602,2025-12-19,Home,51.47,0,4
O011967,2026-03-10,Home,95.29,0,2
O016823,2026-07-19,Apparel,83.41,0,3
O004618,2025-11-06,Apparel,51.54,0,1
O016177,2026-06-17,Electronics,122.04,0,5
O011677,2026-03-07,Electronics,110.96,0,2
O001244,2025-08-16,Home,81.9,0,3
O006607,2025-12-19,Electronics,71.68,0,4
O012564,2026-04-04,Apparel,59.33,1,3
O001227,2025-08-03,Home,69.54,0,4
O013216,2026-04-15,Electronics,128.21,0,4
O014279,2026-05-19,Apparel,54.23,0,3
O004340,2025-11-23,Apparel,59.68,0,3
O012198,2026-04-04,Apparel,50.1,1,4
O000591,2025-08-05,Electronics,146.76,0,4
O016889,2026-07-11,Apparel,78.88,0,3
O002923,2025-10-12,Apparel,63.2,0,3
O015262,2026-06-29,Apparel,52.42,1,5
O003661,2025-10-24,Electronics,190.25,0,5
O008823,2026-01-31,Home,91.35,0,2
O013290,2026-04-25,Home,19.77,0,3
O008670,2026-01-20,Electronics,220.93,0,3
O011611,2026-03-24,Electronics,109.2,0,4
O002400,2025-09-30,Home,65.7,0,3
O004029,2025-10-16,Home,8,0,4
O005055,2025-11-08,Electronics,186.86,1,3
O005957,2025-12-18,Apparel,55.2,1,4
O007893,2026-01-22,Apparel,56.77,0,4
O000602,2025-08-31,Electronics,146.43,0,3
O001959,2025-09-02,Electronics,8,0,7
O003137,2025-10-22,Apparel,47.04,0,4
O012373,2026-04-28,Apparel,76.58,0,2
O010149,2026-02-10,Electronics,160.83,0,3
O017723,2026-07-07,Electronics,155.42,0,2
O005350,2025-11-05,Home,125.29,1,5
O015234,2026-06-15,Apparel,26.98,0,3
O016223,2026-06-18,Electronics,144.65,0,2
O007625,2025-12-14,Home,121.17,0,4
O017229,2026-07-25,Apparel,65.64,0,2
O000315,2025-08-29,Apparel,68.78,0,2
O001801,2025-09-05,Apparel,87.4,0,3
O002465,2025-09-01,Home,149.69,0,4
O010971,2026-03-02,Apparel,61.37,1,3
O000613,2025-08-30,Electronics,292.28,0,3
O004932,2025-11-10,Electronics,186.59,0,3
O014864,2026-05-11,Home,156.44,0,3
O005024,2025-11-19,Electronics,289.3,0,4
O007610,2025-12-16,Home,72.45,0,2
O010831,2026-03-28,Apparel,71.98,0,3
O015037,2026-05-30,Home,162.7,0,3
O009065,2026-01-12,Home,92.08,0,2
O014858,2026-05-05,Home,105.28,0,4
O009622,2026-02-12,Apparel,70.57,0,5
O011647,2026-03-03,Electronics,156.12,0,4
O016638,2026-06-01,Home,48.04,0,4
O010710,2026-03-21,Apparel,69.97,0,4
O005753,2025-12-29,Apparel,45.1,0,4
O002992,2025-10-16,Apparel,41.81,1,3
O011436,2026-03-15,Electronics,221.89,0,3
O013441,2026-04-16,Home,103.76,0,6
O001211,2025-08-22,Home,14.34,0,3
O014482,2026-05-26,Electronics,218.82,0,3
O017812,2026-07-29,Electronics,154.12,0,6
O002586,2025-09-22,Home,93.6,0,4
O015970,2026-06-13,Electronics,167.03,0,2
O011917,2026-03-18,Home,78.1,0,4
O012090,2026-03-30,Home,95.69,0,5
O015277,2026-06-18,Apparel,82.96,0,3
O012060,2026-03-29,Home,66.67,0,3
O012964,2026-04-06,Electronics,154.04,0,2
O009868,2026-02-03,Electronics,153.7,0,5
O015989,2026-06-24,Electronics,164.35,0,2
O015967,2026-06-01,Electronics,135.79,0,3
O003939,2025-10-25,Home,155.62,0,3
O017765,2026-07-14,Electronics,111.95,0,3
O007425,2025-12-30,Home,100.78,0,2
O016978,2026-07-04,Apparel,103.59,0,5
O000538,2025-08-13,Electronics,76.52,0,3
O011534,2026-03-17,Electronics,314.92,0,2
O014164,2026-05-15,Apparel,67.74,0,4
O015617,2026-06-17,Apparel,37.29,0,3
O005046,2025-11-16,Electronics,137.07,0,2
O014634,2026-05-15,Electronics,80.29,0,2
O003220,2025-10-18,Apparel,41.9,0,1
O012458,2026-04-15,Apparel,70.71,0,2
O000250,2025-08-24,Apparel,29.85,0,6
O007482,2025-12-07,Home,95.52,0,4
O003422,2025-10-02,Electronics,195.86,1,4
O002660,2025-09-28,Home,102.52,0,5
O001618,2025-09-24,Apparel,126.63,0,2
O004195,2025-11-18,Apparel,67.81,1,3
O012495,2026-04-29,Apparel,53.89,1,2
O009718,2026-02-12,Apparel,56.94,0,4
O012153,2026-03-08,Home,54.74,0,4
O005379,2025-11-12,Home,99.87,0,3
O013100,2026-04-02,Electronics,58.4,1,4
O011519,2026-03-17,Electronics,303.63,0,4
O011816,2026-03-27,Home,140.39,0,4
O008419,2026-01-30,Electronics,221.67,0,4
O003687,2025-10-08,Electronics,157.72,0,3
O005234,2025-11-01,Electronics,172.12,0,4
O004018,2025-10-03,Home,27.37,0,3
O008127,2026-01-31,Apparel,41.21,0,6
O011569,2026-03-15,Electronics,133.13,0,5
O001398,2025-09-24,Apparel,76.64,0,2
O017739,2026-07-07,Electronics,168.37,0,3
O000792,2025-08-03,Electronics,126.37,0,3
O018197,2026-07-04,Home,159.85,0,4
O009992,2026-02-28,Electronics,28.96,0,3
O010396,2026-02-08,Home,79.55,0,4
O010250,2026-02-26,Electronics,95.12,0,1
O006956,2025-12-07,Electronics,264.53,0,2
O000799,2025-08-12,Electronics,161.67,0,3
O011086,2026-03-12,Apparel,71.21,0,3
O013760,2026-05-24,Apparel,105.37,0,5
O013753,2026-05-03,Apparel,122.55,0,3
O013668,2026-04-09,Home,147.49,0,4
O006598,2025-12-05,Electronics,91.18,0,3
O010189,2026-02-13,Electronics,264.69,1,3
O013126,2026-04-22,Electronics,197.17,0,4
O009683,2026-02-11,Apparel,65.39,0,2
O005959,2025-12-25,Apparel,62.65,0,4
O012043,2026-03-25,Home,85.12,0,4
O012141,2026-03-02,Home,95.74,1,3
O016948,2026-07-01,Apparel,80.44,0,4
O001361,2025-09-23,Apparel,82.68,0,5
O016084,2026-06-19,Electronics,251.69,0,1
O008719,2026-01-10,Electronics,164.24,0,3
O010183,2026-02-25,Electronics,22.19,0,4
O007690,2025-12-21,Home,80.27,0,4
O017678,2026-07-25,Electronics,173.2,0,2
O013929,2026-05-06,Apparel,33.13,1,4
O012562,2026-04-20,Apparel,76.86,0,2
O009223,2026-02-10,Apparel,60.67,0,1
O015049,2026-05-12,Home,73.86,0,2
O000004,2025-08-29,Apparel,47.43,0,4
O015413,2026-06-03,Apparel,80.33,1,2
O017427,2026-07-12,Apparel,32.47,0,3
O013116,2026-04-29,Electronics,144.49,0,3
O003794,2025-10-29,Home,109.33,0,4
O017922,2026-07-07,Electronics,8,0,2
O002421,2025-09-09,Home,117.62,0,4
O003759,2025-10-05,Home,73.21,0,3
O001232,2025-08-25,Home,49.09,0,3
O006585,2025-12-14,Electronics,123.18,0,4
O006515,2025-12-02,Apparel,8,1,2
O016233,2026-06-12,Electronics,204.48,0,2
O013595,2026-04-14,Home,24.07,0,2
O006574,2025-12-12,Electronics,25.86,1,3
O004828,2025-11-19,Electronics,171.63,0,3
O002089,2025-09-30,Electronics,204.49,0,4
O010921,2026-03-18,Apparel,75.83,0,3
O012011,2026-03-08,Home,116.07,0,3
O001155,2025-08-31,Home,99.97,0,3
O014950,2026-05-30,Home,120.36,0,5
O007057,2025-12-08,Electronics,214.1,0,3
O015722,2026-06-01,Apparel,78.65,1,3
O015701,2026-06-05,Apparel,91.71,0,3
O004741,2025-11-14,Apparel,102.03,0,5
O005934,2025-12-06,Apparel,53.2,0,3
O005678,2025-11-07,Home,135.78,0,4
O001807,2025-09-23,Apparel,70.7,0,3
O000896,2025-08-29,Electronics,61.55,0,2
O001097,2025-08-03,Home,58.38,0,4
O011507,2026-03-19,Electronics,91.06,0,4
O005309,2025-11-28,Home,111.77,0,3
O015519,2026-06-15,Apparel,58.6,0,3
O003351,2025-10-21,Electronics,73.05,0,3
O015977,2026-06-13,Electronics,130.76,0,2
O000541,2025-08-10,Electronics,112.32,0,3
O018305,2026-07-16,Home,95.72,0,1
O015127,2026-05-02,Home,116.91,0,2
O009888,2026-02-25,Electronics,238.28,0,2
O000509,2025-08-27,Apparel,25.61,0,2
O009146,2026-01-20,Home,69.0,0,4
O002802,2025-10-06,Apparel,44.22,0,3
O003902,2025-10-19,Home,120.18,0,3
O007323,2025-12-25,Home,62.75,0,3
O012381,2026-04-03,Apparel,93.2,0,4
O002925,2025-10-24,Apparel,60.26,0,4
O015017,2026-05-18,Home,112.9,0,2
O014049,2026-05-13,Apparel,105.99,0,2
O018230,2026-07-16,Home,48.81,0,3
O001777,2025-09-25,Apparel,74.6,0,4
O003436,2025-10-23,Electronics,33.58,0,3
O008552,2026-01-08,Electronics,238.5,0,3
O012771,2026-04-04,Apparel,110.21,1,3
O018183,2026-07-26,Home,37.94,0,3
O009254,2026-02-18,Apparel,57.55,0,4
O010238,2026-02-04,Electronics,123.81,0,4
O013637,2026-04-21,Home,127.15,0,3
O001702,2025-09-29,Apparel,22.32,0,3
O008730,2026-01-15,Electronics,54.9,0,1
O016201,2026-06-24,Electronics,128.45,0,3
O015081,2026-05-13,Home,62.55,0,4
O010690,2026-03-06,Apparel,86.69,0,3
O017950,2026-07-19,Electronics,243.8,0,3
O016355,2026-06-10,Electronics,159.08,0,3
O010784,2026-03-31,Apparel,52.62,0,4
O016275,2026-06-18,Electronics,212.94,0,6
