claim_id,open_date,line,cycle_days,paid_amount_usd,subrogation_recovered
L003029,2026-02-07,Auto,55,2272,0
L003306,2026-02-04,Liability,73,21833,0
L001625,2025-11-20,Property,43,10793,0
L004235,2026-04-07,Liability,58,38196,0
L004291,2026-04-28,Liability,39,8130,0
L005149,2026-06-15,Property,24,300,0
L002251,2025-12-07,Property,40,14410,0
L003047,2026-02-06,Auto,47,875,0
L002757,2026-01-19,Property,63,9608,0
L001058,2025-10-24,Auto,35,5534,0
L003535,2026-03-28,Auto,50,5703,0
L001752,2025-11-18,Property,60,5407,0
L000583,2025-09-21,Auto,30,5166,0
L003291,2026-02-11,Liability,74,8748,0
L003742,2026-03-30,Liability,53,14127,0
L005486,2026-07-18,Auto,27,2119,1
L000055,2025-08-12,Auto,43,1392,0
L004371,2026-05-22,Auto,27,5279,0
L001595,2025-11-20,Property,70,15377,0
L005514,2026-07-09,Auto,24,3098,0
L001047,2025-10-13,Auto,30,5137,0
L003266,2026-02-27,Liability,48,11363,0
L004271,2026-04-15,Liability,82,21536,0
L004139,2026-04-09,Property,49,12688,1
L000114,2025-08-29,Auto,5,8443,0
L001516,2025-11-27,Auto,37,300,1
L005361,2026-07-20,Auto,29,1913,0
L000201,2025-08-12,Auto,54,6142,0
L002264,2025-12-25,Property,31,4602,0
L002721,2026-01-03,Property,44,6497,0
L003598,2026-03-26,Property,60,8817,0
L005121,2026-06-05,Property,17,10659,1
L005197,2026-06-04,Liability,46,25713,0
L003547,2026-03-03,Auto,37,4542,0
L005116,2026-06-10,Property,28,13217,0
L005453,2026-07-18,Auto,36,7636,0
L001948,2025-12-20,Auto,35,5496,0
L000691,2025-09-02,Property,37,14079,0
L002318,2025-12-09,Liability,76,6221,0
L005115,2026-06-19,Property,47,3417,0
L004085,2026-04-02,Property,54,4766,0
L005553,2026-07-13,Property,37,7876,0
L002631,2026-01-28,Property,76,5083,0
L005124,2026-06-14,Property,38,15349,0
L000228,2025-08-26,Property,54,20720,1
L002155,2025-12-27,Property,5,8249,0
L003003,2026-02-22,Auto,25,6763,0
L003970,2026-04-15,Auto,36,5586,0
L002304,2025-12-09,Liability,69,12384,0
L005580,2026-07-23,Property,52,10816,0
L002293,2025-12-28,Liability,102,14830,1
L000067,2025-08-16,Auto,42,2650,1
L004697,2026-05-14,Property,40,12177,0
L002047,2025-12-17,Auto,44,300,0
L005539,2026-07-13,Property,48,5233,0
L002358,2025-12-03,Liability,76,18958,0
L004353,2026-05-07,Auto,17,2613,0
L000059,2025-08-08,Auto,29,5246,0
L000480,2025-09-03,Auto,20,5891,0
L000589,2025-09-13,Auto,41,3593,1
L004600,2026-05-04,Property,32,300,0
L004858,2026-06-03,Auto,26,6624,0
L002930,2026-02-19,Auto,18,4917,0
L000361,2025-08-12,Liability,53,30003,0
L005436,2026-07-28,Auto,28,7249,0
L001740,2025-11-16,Property,47,9305,0
L004330,2026-05-19,Auto,41,7114,0
L001744,2025-11-25,Property,46,13804,0
L001388,2025-11-26,Auto,29,1180,0
L001696,2025-11-25,Property,23,19575,0
L001999,2025-12-14,Auto,28,9716,0
L002669,2026-01-28,Property,61,16617,0
L001776,2025-11-13,Liability,59,20899,0
L002853,2026-01-16,Liability,85,24446,0
L004632,2026-05-18,Property,36,19100,1
L004605,2026-05-07,Property,32,3933,0
L004230,2026-04-15,Liability,57,31765,0
L003185,2026-02-14,Property,47,7756,1
L001268,2025-10-21,Property,54,11890,0
L002839,2026-01-22,Liability,93,20328,0
L002994,2026-02-07,Auto,33,4044,0
L001143,2025-10-05,Property,65,8792,0
L000924,2025-10-31,Auto,35,7167,0
L002909,2026-02-07,Auto,43,3572,1
L005249,2026-06-17,Liability,44,24643,0
L000587,2025-09-10,Auto,34,3173,0
L002159,2025-12-07,Property,84,8180,0
L004815,2026-06-17,Auto,15,2161,0
L001314,2025-10-31,Liability,71,28125,1
L000033,2025-08-31,Auto,44,5802,0
L001714,2025-11-25,Property,59,18276,0
L001103,2025-10-26,Auto,40,4833,1
L001723,2025-11-07,Property,28,15425,0
L000415,2025-08-24,Liability,49,30638,0
L002174,2025-12-06,Property,51,300,0
L004602,2026-05-18,Property,15,4831,0
L003687,2026-03-11,Property,52,12457,0
L004994,2026-06-22,Auto,19,3288,0
L002745,2026-01-12,Property,35,15244,0
L002002,2025-12-08,Auto,46,2416,0
L000844,2025-09-21,Liability,86,13595,0
L004289,2026-04-28,Liability,55,2687,0
L000431,2025-08-04,Liability,84,23867,1
L000633,2025-09-21,Auto,49,362,0
L001814,2025-11-16,Liability,28,15663,0
L001901,2025-12-22,Auto,31,3282,0
L000864,2025-09-16,Liability,103,13732,0
L002013,2025-12-28,Auto,41,2311,0
L001271,2025-10-17,Property,73,1764,0
L000792,2025-09-08,Property,32,9579,0
L000916,2025-10-06,Auto,38,5386,0
L001838,2025-11-14,Liability,70,24178,0
L000619,2025-09-22,Auto,31,2987,0
L004665,2026-05-23,Property,39,6011,0
L004208,2026-04-15,Property,47,15274,0
L002932,2026-02-07,Auto,30,6773,0
L002867,2026-02-25,Auto,28,6611,0
L000472,2025-09-13,Auto,41,2034,0
L003212,2026-02-07,Property,50,15927,0
L003892,2026-04-05,Auto,18,5603,1
L005629,2026-07-05,Property,40,8805,0
L004813,2026-06-08,Auto,27,4462,1
L002472,2026-01-29,Auto,35,5698,0
L002399,2026-01-07,Auto,38,4856,0
L001645,2025-11-20,Property,38,10385,0
L001941,2025-12-26,Auto,51,1697,0
L001230,2025-10-03,Property,35,300,0
L002926,2026-02-04,Auto,53,4580,1
L002922,2026-02-21,Auto,52,5749,0
L003269,2026-02-15,Liability,87,300,0
L005690,2026-07-20,Liability,79,17832,0
L000005,2025-08-19,Auto,47,4675,1
L004503,2026-05-31,Auto,33,5038,0
L005372,2026-07-26,Auto,20,2015,0
L003127,2026-02-28,Property,64,9607,0
L001338,2025-10-14,Liability,90,25304,0
L000965,2025-10-15,Auto,35,1509,0
L000485,2025-09-04,Auto,27,5563,1
L004887,2026-06-15,Auto,22,5232,0
L002477,2026-01-26,Auto,30,4692,0
L002629,2026-01-24,Property,47,10745,0
L001891,2025-12-20,Auto,46,1650,1
L003281,2026-02-23,Liability,74,11196,0
L002638,2026-01-29,Property,30,11008,0
L002242,2025-12-06,Property,18,3956,0
L003416,2026-03-04,Auto,25,2514,0
L001701,2025-11-04,Property,42,2789,0
L002724,2026-01-25,Property,31,5020,1
L001025,2025-10-15,Auto,29,6264,0
L001321,2025-10-29,Liability,40,11616,0
L003933,2026-04-28,Auto,28,7884,0
L004162,2026-04-05,Property,41,6631,0
L001524,2025-11-21,Auto,47,6624,0
L002409,2026-01-25,Auto,31,1688,0
L000466,2025-09-02,Auto,36,8012,0
L002594,2026-01-30,Auto,50,7271,0
L000052,2025-08-12,Auto,46,7530,0
L002273,2025-12-06,Property,60,7526,0
L005176,2026-06-04,Property,12,17209,0
L002599,2026-01-29,Property,45,11481,0
L005323,2026-07-24,Auto,11,7364,1
L005522,2026-07-26,Property,34,3777,0
L003986,2026-04-14,Auto,18,2278,0
L003936,2026-04-01,Auto,34,3889,0
L000213,2025-08-13,Property,65,11093,0
L005142,2026-06-03,Property,43,8659,0
L001483,2025-11-06,Auto,23,3900,0
L005256,2026-06-07,Liability,50,18226,0
L001880,2025-12-24,Auto,26,2358,0
L002285,2025-12-25,Liability,78,20889,0
L005663,2026-07-09,Property,40,300,0
L004169,2026-04-13,Property,45,10613,0
L003004,2026-02-05,Auto,29,5214,0
L000450,2025-08-05,Liability,25,4747,0
L003505,2026-03-24,Auto,27,1585,0
L003667,2026-03-06,Property,66,7097,0
L002622,2026-01-05,Property,65,1678,0
L005618,2026-07-30,Property,27,16842,0
L004129,2026-04-05,Property,50,14556,0
L002589,2026-01-01,Auto,36,6599,1
L002746,2026-01-21,Property,84,6420,0
L003658,2026-03-31,Property,62,5862,0
L001738,2025-11-22,Property,26,17387,0
L002248,2025-12-10,Property,49,11680,0
L001612,2025-11-18,Property,52,20224,0
L005632,2026-07-29,Property,46,6705,0
L005720,2026-07-14,Liability,59,13778,0
L000339,2025-08-02,Property,23,17107,0
L003983,2026-04-25,Auto,34,5955,0
L004273,2026-04-08,Liability,29,1081,0
L002354,2025-12-21,Liability,54,7821,1
L003329,2026-02-07,Liability,104,14715,0
L005584,2026-07-03,Property,23,16844,0
L003670,2026-03-08,Property,72,13762,0
L005346,2026-07-05,Auto,39,4397,0
L003544,2026-03-11,Auto,36,5298,0
L003946,2026-04-27,Auto,13,5341,0
L005585,2026-07-24,Property,17,17807,1
L001792,2025-11-25,Liability,24,28470,0
L001601,2025-11-06,Property,42,10825,0
L004165,2026-04-18,Property,19,19281,0
L003137,2026-02-17,Property,51,12973,0
L000374,2025-08-01,Liability,68,21085,0
L004036,2026-04-20,Auto,26,4922,0
L000594,2025-09-10,Auto,17,3523,0
L000231,2025-08-09,Property,75,17150,0
L004313,2026-04-19,Liability,87,30242,0
L002967,2026-02-20,Auto,23,300,0
L001023,2025-10-04,Auto,25,6796,1
L003260,2026-02-09,Liability,46,30027,0
L003831,2026-03-16,Liability,50,6533,0
L001847,2025-11-21,Liability,66,12979,0
L000906,2025-10-12,Auto,25,5935,1
L003572,2026-03-10,Auto,46,4866,0
L004623,2026-05-18,Property,47,23605,0
L001251,2025-10-22,Property,33,13695,0
L000838,2025-09-26,Liability,45,23317,1
L003708,2026-03-15,Property,28,13542,0
L004103,2026-04-21,Property,62,7914,0
L002493,2026-01-29,Auto,44,3247,0
L004315,2026-04-20,Liability,44,6710,0
L000214,2025-08-09,Property,64,18112,0
L000528,2025-09-11,Auto,11,4103,0
L001134,2025-10-21,Property,61,1925,0
L004575,2026-05-31,Property,57,2949,0
L001905,2025-12-12,Auto,29,7285,0
L003584,2026-03-12,Property,27,6730,0
L000018,2025-08-11,Auto,34,1435,0
L001391,2025-11-21,Auto,45,3551,0
L001006,2025-10-21,Auto,26,1965,0
L000920,2025-10-26,Auto,44,3954,0
L002844,2026-01-22,Liability,29,22243,1
L001963,2025-12-14,Auto,37,4299,0
L005206,2026-06-12,Liability,34,23019,0
L000233,2025-08-29,Property,63,2608,0
L002079,2025-12-11,Auto,39,5808,0
L001243,2025-10-18,Property,59,16651,0
L000821,2025-09-17,Liability,43,30495,0
L003078,2026-02-25,Auto,42,6394,0
L002801,2026-01-17,Liability,66,16864,0
L002753,2026-01-26,Property,25,17859,0
L000848,2025-09-12,Liability,68,14680,0
L003619,2026-03-24,Property,53,10051,0
L002834,2026-01-17,Liability,76,32533,0
L002962,2026-02-04,Auto,37,5563,1
L002809,2026-01-26,Liability,63,14493,0
L003714,2026-03-25,Property,64,300,0
L002620,2026-01-23,Property,63,15540,0
L004931,2026-06-11,Auto,26,3947,0
L005288,2026-07-27,Auto,24,6880,0
L003384,2026-03-26,Auto,35,3747,0
L004523,2026-05-31,Auto,9,6297,0
L004014,2026-04-16,Auto,35,2034,1
L003888,2026-04-28,Auto,47,601,1
L004827,2026-06-20,Auto,17,3770,1
L000449,2025-08-12,Liability,47,5818,0
L000604,2025-09-06,Auto,16,300,1
L002663,2026-01-10,Property,32,7334,0
L002364,2025-12-28,Liability,19,9596,0
L002000,2025-12-12,Auto,27,8274,0
L003871,2026-04-04,Auto,41,9816,0
L002616,2026-01-05,Property,45,22102,0
L005730,2026-07-31,Liability,9,16944,0
L005150,2026-06-22,Property,47,16595,0
L002488,2026-01-10,Auto,35,5327,0
L003474,2026-03-31,Auto,8,1600,0
L000153,2025-08-31,Auto,52,4560,0
L003876,2026-04-19,Auto,26,7224,0
L000241,2025-08-21,Property,29,8945,0
L005731,2026-07-06,Liability,63,9837,0
L003054,2026-02-07,Auto,48,7798,0
L004625,2026-05-30,Property,24,2392,0
L004802,2026-06-26,Auto,14,5014,0
L003465,2026-03-01,Auto,55,2786,0
L001775,2025-11-09,Liability,44,300,0
L001813,2025-11-28,Liability,75,8174,0
L001979,2025-12-23,Auto,29,8807,0
L003469,2026-03-23,Auto,24,6446,0
L004418,2026-05-29,Auto,24,5398,0
L005277,2026-06-11,Liability,65,17190,0
L003540,2026-03-14,Auto,17,6048,1
L001048,2025-10-11,Auto,30,5409,0
L002583,2026-01-21,Auto,36,4321,0
L004516,2026-05-08,Auto,22,300,0
L000353,2025-08-14,Property,44,2933,0
L005181,2026-06-10,Property,35,9428,0
L003109,2026-02-12,Property,44,13488,0
L001499,2025-11-10,Auto,48,6159,0
L001260,2025-10-05,Property,50,6167,0
L001569,2025-11-29,Auto,40,2461,1
L002802,2026-01-22,Liability,14,12565,0
L004655,2026-05-11,Property,34,9194,0
L000962,2025-10-01,Auto,52,8245,0
L004244,2026-04-05,Liability,49,23227,0
L003454,2026-03-30,Auto,26,7306,0
L002632,2026-01-28,Property,66,12100,0
L005093,2026-06-20,Property,30,15841,0
L004303,2026-04-07,Liability,70,21021,0
L004997,2026-06-21,Auto,29,4664,0
L005661,2026-07-19,Property,15,8055,0
L003347,2026-03-20,Auto,27,5827,0
L001724,2025-11-09,Property,64,6673,0
L004668,2026-05-27,Property,22,5825,0
L005637,2026-07-20,Property,54,6728,0
L001226,2025-10-28,Property,59,17409,0
L002297,2025-12-15,Liability,50,300,0
L000749,2025-09-12,Property,49,6994,0
L000670,2025-09-06,Property,19,8851,1
L005126,2026-06-04,Property,44,18997,0
L001783,2025-11-06,Liability,53,300,0
L003420,2026-03-08,Auto,47,10312,0
L003431,2026-03-08,Auto,67,3255,0
L005192,2026-06-02,Liability,35,8138,0
L004715,2026-05-19,Liability,41,6648,0
L000229,2025-08-11,Property,49,6921,0
L004387,2026-05-09,Auto,24,3319,0
L003971,2026-04-08,Auto,26,6652,0
L004682,2026-05-18,Property,44,14398,0
L005127,2026-06-03,Property,22,9113,0
L003320,2026-02-23,Liability,64,15651,0
L000851,2025-09-02,Liability,25,27778,0
L004108,2026-04-20,Property,45,814,0
L004087,2026-04-25,Property,61,8422,0
L004403,2026-05-06,Auto,20,2879,0
L005602,2026-07-11,Property,36,7943,0
L001896,2025-12-20,Auto,28,2835,0
L003492,2026-03-24,Auto,21,2061,1
L001853,2025-12-15,Auto,49,8855,1
L002586,2026-01-20,Auto,6,300,0
L002144,2025-12-10,Property,51,19955,0
L001036,2025-10-04,Auto,20,4729,0
L001005,2025-10-18,Auto,25,1221,0
L004150,2026-04-19,Property,47,9588,0
L000432,2025-08-22,Liability,58,2805,0
L000465,2025-09-26,Auto,35,5982,0
L004364,2026-05-07,Auto,28,3583,0
L002574,2026-01-02,Auto,44,5460,0
L002274,2025-12-02,Property,35,12864,0
L001535,2025-11-08,Auto,38,5776,0
L004868,2026-06-09,Auto,21,6907,1
L003053,2026-02-18,Auto,30,6992,1
L000832,2025-09-25,Liability,34,16699,0
L001648,2025-11-12,Property,60,18806,0
L000400,2025-08-29,Liability,67,20009,0
L001147,2025-10-23,Property,38,4098,0
L001539,2025-11-06,Auto,46,5440,0
L003836,2026-04-14,Auto,28,3950,0
L005033,2026-06-03,Property,45,9977,0
L003790,2026-03-10,Liability,65,38515,0
L002069,2025-12-04,Auto,28,7714,0
L003674,2026-03-13,Property,38,17686,0
L003378,2026-03-12,Auto,28,2355,0
L002011,2025-12-28,Auto,20,2039,0
L000767,2025-09-05,Property,47,300,0
L002142,2025-12-20,Property,86,24390,1
L001929,2025-12-26,Auto,35,857,0
L000535,2025-09-05,Auto,53,6456,0
L000648,2025-09-24,Auto,24,6272,0
L000679,2025-09-04,Property,65,4449,0
L000104,2025-08-19,Auto,53,595,0
L003731,2026-03-25,Property,38,12132,0
L003259,2026-02-16,Liability,39,24293,1
L000383,2025-08-06,Liability,77,16378,0
L001566,2025-11-08,Auto,50,3006,0
L005210,2026-06-30,Liability,75,38729,0
L004550,2026-05-20,Property,16,18198,0
L002249,2025-12-22,Property,17,14315,0
L002953,2026-02-20,Auto,68,2260,1
L001513,2025-11-11,Auto,24,8213,0
L001743,2025-11-29,Property,57,5764,0
L003059,2026-02-06,Auto,34,300,0
L005487,2026-07-31,Auto,26,2843,0
L001549,2025-11-11,Auto,39,7836,0
L004644,2026-05-23,Property,70,4985,0
L003143,2026-02-06,Property,56,10847,0
L003575,2026-03-25,Property,55,5924,0
L000960,2025-10-11,Auto,39,5072,1
L001269,2025-10-02,Property,38,20220,1
L002451,2026-01-31,Auto,45,4250,0
L005520,2026-07-10,Property,24,10852,0
L002919,2026-02-16,Auto,43,689,0
L004049,2026-04-07,Auto,33,5319,0
L005038,2026-06-26,Property,43,8217,0
L002418,2026-01-19,Auto,38,1297,0
L004453,2026-05-06,Auto,31,3937,0
L004531,2026-05-24,Auto,9,6545,0
L005369,2026-07-22,Auto,11,1518,0
L002219,2025-12-19,Property,94,16438,0
L000642,2025-09-28,Auto,33,2744,0
L000590,2025-09-17,Auto,52,8901,0
L002424,2026-01-23,Auto,33,3398,0
L001151,2025-10-14,Property,32,9732,0
L004448,2026-05-02,Auto,17,7389,0
L003100,2026-02-21,Property,62,7980,0
L002719,2026-01-28,Property,52,10950,0
L000192,2025-08-19,Auto,32,1184,1
L004003,2026-04-21,Auto,31,4439,1
L002185,2025-12-24,Property,92,2287,0
L001955,2025-12-12,Auto,44,5164,0
L002751,2026-01-19,Property,35,4938,0
L001852,2025-12-27,Auto,40,3030,1
L000751,2025-09-08,Property,45,10310,0
L001414,2025-11-06,Auto,32,1751,0
L001994,2025-12-21,Auto,21,6077,0
L004429,2026-05-22,Auto,12,5495,0
L000036,2025-08-09,Auto,27,1149,0
L000227,2025-08-02,Property,72,7557,0
L002210,2025-12-17,Property,56,5200,0
L000618,2025-09-12,Auto,38,6473,0
L000289,2025-08-07,Property,59,7296,0
L000006,2025-08-28,Auto,34,2843,0
L001825,2025-11-09,Liability,88,8003,0
L002910,2026-02-27,Auto,48,3153,0
L001003,2025-10-19,Auto,5,1076,0
L004912,2026-06-14,Auto,21,9494,0
L005182,2026-06-05,Property,17,13599,0
L002912,2026-02-20,Auto,29,5085,0
L001100,2025-10-01,Auto,27,4385,0
L005549,2026-07-07,Property,17,6944,0
L002976,2026-02-17,Auto,36,2565,0
L000497,2025-09-15,Auto,9,12661,0
L000253,2025-08-07,Property,37,4991,0
L004762,2026-05-10,Liability,59,24311,0
L001968,2025-12-29,Auto,41,5890,0
L002207,2025-12-11,Property,60,5926,0
L001670,2025-11-09,Property,66,2296,0
L001398,2025-11-23,Auto,41,3050,0
L002852,2026-01-15,Liability,65,24824,0
L003527,2026-03-08,Auto,5,1759,1
L000597,2025-09-25,Auto,50,6004,0
L000681,2025-09-13,Property,16,6559,0
L005104,2026-06-25,Property,23,12977,0
L002171,2025-12-08,Property,92,17646,0
L004641,2026-05-08,Property,45,13139,0
L004484,2026-05-03,Auto,32,1414,1
L001028,2025-10-23,Auto,32,9613,0
L004021,2026-04-24,Auto,32,5320,0
L005438,2026-07-09,Auto,22,7030,0
L004647,2026-05-17,Property,34,4229,0
L005512,2026-07-13,Auto,27,2966,0
L004409,2026-05-19,Auto,14,5138,0
L005079,2026-06-24,Property,19,4893,0
L000247,2025-08-25,Property,45,10118,0
L005281,2026-07-10,Auto,25,3482,0
L000401,2025-08-28,Liability,41,27203,0
L005387,2026-07-08,Auto,28,2837,1
L003631,2026-03-21,Property,64,19209,0
L003448,2026-03-14,Auto,52,1932,0
L000840,2025-09-19,Liability,70,9667,0
L002419,2026-01-03,Auto,67,5305,0
L002422,2026-01-10,Auto,30,4708,0
L003063,2026-02-10,Auto,44,3952,0
L003883,2026-04-18,Auto,30,3983,0
L001304,2025-10-19,Liability,76,21379,0
L002600,2026-01-28,Property,63,12843,0
L003806,2026-03-28,Liability,59,300,0
L005229,2026-06-18,Liability,41,18348,0
L005446,2026-07-02,Auto,15,9066,0
L002115,2025-12-20,Property,51,10218,0
L004544,2026-05-08,Auto,17,3996,0
L003055,2026-02-02,Auto,48,4442,0
L003765,2026-03-10,Liability,49,12758,0
L003256,2026-02-25,Liability,47,24292,0
L003070,2026-02-28,Auto,42,6912,0
L003326,2026-02-07,Liability,45,12014,0
L000568,2025-09-23,Auto,26,3013,0
L003189,2026-02-10,Property,55,10144,0
L002696,2026-01-24,Property,60,8602,0
L003953,2026-04-13,Auto,30,2105,0
L000820,2025-09-17,Liability,44,16182,0
L003580,2026-03-10,Property,46,4612,0
L003258,2026-02-05,Liability,91,1749,0
L002619,2026-01-19,Property,42,5610,0
L005203,2026-06-19,Liability,41,26523,0
L004890,2026-06-17,Auto,11,5060,0
L003637,2026-03-15,Property,44,15367,0
L003846,2026-04-17,Auto,31,7307,0
L001244,2025-10-04,Property,39,13790,0
L002931,2026-02-18,Auto,48,6438,0
L002529,2026-01-30,Auto,12,1060,0
L005195,2026-06-09,Liability,47,6369,0
L001361,2025-10-11,Liability,75,12939,0
L004188,2026-04-19,Property,62,11597,0
L003789,2026-03-21,Liability,43,5488,0
L001557,2025-11-27,Auto,36,5452,0
L002634,2026-01-09,Property,47,5508,0
L002427,2026-01-27,Auto,66,3946,0
L002973,2026-02-26,Auto,50,4437,0
L002479,2026-01-07,Auto,34,6214,0
L003616,2026-03-13,Property,58,9017,0
L003681,2026-03-13,Property,75,300,0
L002306,2025-12-03,Liability,54,25467,0
L003688,2026-03-13,Property,49,8185,0
L001160,2025-10-10,Property,24,7167,0
L002833,2026-01-17,Liability,78,25740,0
L005407,2026-07-02,Auto,8,11053,0
L002584,2026-01-06,Auto,23,1382,0
L005296,2026-07-02,Auto,33,2761,0
L000496,2025-09-06,Auto,40,6618,0
L005615,2026-07-17,Property,41,9772,0
L002901,2026-02-10,Auto,42,6464,1
L000997,2025-10-01,Auto,42,8418,0
L000185,2025-08-02,Auto,50,4394,0
L001521,2025-11-13,Auto,33,5621,0
L005569,2026-07-04,Property,51,2936,0
L003907,2026-04-30,Auto,13,3239,0
L004251,2026-04-13,Liability,67,2187,0
L002641,2026-01-11,Property,76,5763,0
L003848,2026-04-03,Auto,40,5178,1
L002692,2026-01-18,Property,43,300,0
L003812,2026-03-23,Liability,33,3245,0
L002132,2025-12-30,Property,37,11055,0
L002725,2026-01-23,Property,58,300,0
L003385,2026-03-29,Auto,36,6863,0
L004463,2026-05-15,Auto,25,7252,0
L005190,2026-06-13,Property,51,7317,0
L000721,2025-09-01,Property,42,5560,0
L005165,2026-06-06,Property,36,13006,0
L000527,2025-09-23,Auto,36,3540,0
L004847,2026-06-13,Auto,13,4366,0
L001201,2025-10-10,Property,52,9344,0
L000638,2025-09-19,Auto,45,9606,0
L005199,2026-06-27,Liability,60,8113,0
L004557,2026-05-27,Property,32,11597,0
L003310,2026-02-13,Liability,58,8733,0
L002311,2025-12-26,Liability,80,25133,0
L005742,2026-07-03,Liability,69,15170,0
L002001,2025-12-19,Auto,35,8299,0
L000045,2025-08-13,Auto,25,1405,0
L000634,2025-09-06,Auto,40,4000,0
L001616,2025-11-14,Property,48,13889,0
L003647,2026-03-29,Property,38,6642,0
L001038,2025-10-21,Auto,52,6020,0
L003013,2026-02-05,Auto,24,4460,0
L002081,2025-12-21,Auto,50,6027,0
L002546,2026-01-01,Auto,58,4245,0
L005363,2026-07-23,Auto,16,5412,0
L003956,2026-04-01,Auto,25,1977,0
L000448,2025-08-26,Liability,60,29166,0
L004149,2026-04-04,Property,26,12227,0
L004332,2026-05-14,Auto,51,3041,1
L004051,2026-04-11,Auto,17,2767,0
L002058,2025-12-24,Auto,46,756,0
L003403,2026-03-31,Auto,38,2685,0
L003418,2026-03-27,Auto,37,7976,0
L001438,2025-11-14,Auto,22,5721,0
L002383,2026-01-31,Auto,43,6245,0
L000637,2025-09-21,Auto,28,6379,0
L005094,2026-06-20,Property,51,12034,1
L002805,2026-01-16,Liability,51,12836,0
L004328,2026-05-15,Auto,24,5718,0
