account_id,month,segment,utilization_pct,monthly_spend_usd,delinquent_30d
C007794,2026-02,Prime,1,1322,0
C007795,2026-02,Prime,39,1487,0
C007796,2026-02,Prime,1,1124,0
C007797,2026-02,Prime,19,1870,0
C007798,2026-02,Prime,31,2617,0
C007799,2026-02,Prime,34,2235,0
C007800,2026-02,Prime,17,867,0
C007801,2026-02,Near-prime,42,1653,0
C007802,2026-02,Near-prime,57,728,0
C007803,2026-02,Near-prime,37,911,0
C007804,2026-02,Near-prime,58,640,0
C007805,2026-02,Near-prime,80,925,0
C007806,2026-02,Near-prime,57,852,0
C007807,2026-02,Near-prime,79,1124,0
C007808,2026-02,Near-prime,63,1012,0
C007809,2026-02,Near-prime,41,1124,0
C007810,2026-02,Near-prime,45,1353,0
C007811,2026-02,Near-prime,51,1018,0
C007812,2026-02,Near-prime,75,632,0
C007813,2026-02,Near-prime,43,167,0
C007814,2026-02,Near-prime,69,1307,0
C007815,2026-02,Near-prime,22,619,0
C007816,2026-02,Near-prime,47,1108,0
C007817,2026-02,Near-prime,54,730,0
C007818,2026-02,Near-prime,56,525,0
C007819,2026-02,Near-prime,75,1598,0
C007820,2026-02,Near-prime,7,540,0
C007821,2026-02,Near-prime,33,789,0
C007822,2026-02,Near-prime,55,2006,0
C007823,2026-02,Near-prime,46,643,0
C007824,2026-02,Near-prime,38,394,0
C007825,2026-02,Near-prime,67,255,0
C007826,2026-02,Near-prime,67,2094,0
C007827,2026-02,Near-prime,38,1912,0
C007828,2026-02,Near-prime,73,1677,0
C007829,2026-02,Near-prime,52,425,0
C007830,2026-02,Near-prime,32,0,0
C007831,2026-02,Near-prime,56,1314,0
C007832,2026-02,Near-prime,48,1018,0
C007833,2026-02,Near-prime,34,1696,0
C007834,2026-02,Near-prime,28,767,0
C007835,2026-02,Near-prime,37,552,0
C007836,2026-02,Near-prime,38,1211,0
C007837,2026-02,Near-prime,63,1461,0
C007838,2026-02,Near-prime,29,647,0
C007839,2026-02,Near-prime,72,1036,0
C007840,2026-02,Near-prime,79,702,0
C007841,2026-02,Near-prime,18,1056,0
C007842,2026-02,Near-prime,34,1264,0
C007843,2026-02,Near-prime,83,1034,1
C007844,2026-02,Near-prime,19,1028,0
C007845,2026-02,Near-prime,56,1070,0
C007846,2026-02,Near-prime,34,1496,0
C007847,2026-02,Near-prime,59,1333,0
C007848,2026-02,Near-prime,40,1267,0
C007849,2026-02,Near-prime,51,678,0
C007850,2026-02,Near-prime,72,858,0
C007851,2026-02,Near-prime,57,1514,0
C007852,2026-02,Near-prime,33,1517,0
C007853,2026-02,Near-prime,78,1411,0
C007854,2026-02,Near-prime,25,1335,0
C007855,2026-02,Near-prime,55,1047,0
C007856,2026-02,Near-prime,22,987,0
C007857,2026-02,Near-prime,97,1933,1
C007858,2026-02,Near-prime,33,953,0
C007859,2026-02,Near-prime,59,711,0
C007860,2026-02,Near-prime,48,1324,1
C007861,2026-02,Near-prime,64,465,1
C007862,2026-02,Near-prime,36,1068,0
C007863,2026-02,Near-prime,62,1551,0
C007864,2026-02,Near-prime,34,1288,0
C007865,2026-02,Near-prime,38,493,0
C007866,2026-02,Near-prime,47,1089,0
C007867,2026-02,Near-prime,11,812,0
C007868,2026-02,Near-prime,46,547,1
C007869,2026-02,Near-prime,37,738,0
C007870,2026-02,Near-prime,63,1756,0
C007871,2026-02,Near-prime,45,621,0
C007872,2026-02,Near-prime,41,872,0
C007873,2026-02,Near-prime,38,1112,0
C007874,2026-02,Near-prime,48,1543,0
C007875,2026-02,Near-prime,42,2097,0
C007876,2026-02,Near-prime,37,1505,0
C007877,2026-02,Near-prime,83,1022,0
C007878,2026-02,Near-prime,45,946,0
C007879,2026-02,Near-prime,46,1060,0
C007880,2026-02,Near-prime,37,570,0
C007881,2026-02,Near-prime,41,833,0
C007882,2026-02,Near-prime,9,433,0
C007883,2026-02,Near-prime,42,533,0
C007884,2026-02,Near-prime,78,616,0
C007885,2026-02,Near-prime,30,1417,0
C007886,2026-02,Near-prime,33,248,1
C007887,2026-02,Near-prime,13,1121,0
C007888,2026-02,Near-prime,51,1204,0
C007889,2026-02,Near-prime,58,167,0
C007890,2026-02,Near-prime,27,1698,0
C007891,2026-02,Near-prime,45,1289,0
C007892,2026-02,Near-prime,22,1689,0
C007893,2026-02,Near-prime,73,506,0
C007894,2026-02,Near-prime,51,757,0
C007895,2026-02,Near-prime,61,815,0
C007896,2026-02,Near-prime,63,1107,1
C007897,2026-02,Near-prime,55,1543,0
C007898,2026-02,Near-prime,66,1041,0
C007899,2026-02,Near-prime,60,620,0
C007900,2026-02,Near-prime,25,901,0
C007901,2026-02,Near-prime,39,1100,0
C007902,2026-02,Near-prime,36,1635,0
C007903,2026-02,Near-prime,52,843,0
C007904,2026-02,Near-prime,39,1567,0
C007905,2026-02,Near-prime,26,441,0
C007906,2026-02,Near-prime,27,950,0
C007907,2026-02,Near-prime,97,2027,0
C007908,2026-02,Near-prime,73,1253,0
C007909,2026-02,Near-prime,38,1063,0
C007910,2026-02,Near-prime,37,1449,0
C007911,2026-02,Near-prime,75,718,0
C007912,2026-02,Near-prime,58,433,0
C007913,2026-02,Near-prime,62,1262,0
C007914,2026-02,Near-prime,53,1313,0
C007915,2026-02,Near-prime,36,1087,0
C007916,2026-02,Near-prime,27,149,0
C007917,2026-02,Near-prime,41,1198,0
C007918,2026-02,Near-prime,56,1180,0
C007919,2026-02,Near-prime,27,840,0
C007920,2026-02,Near-prime,26,913,0
C007921,2026-02,Near-prime,56,358,0
C007922,2026-02,Near-prime,48,1104,0
C007923,2026-02,Near-prime,21,673,0
C007924,2026-02,Near-prime,24,886,0
C007925,2026-02,Near-prime,38,2180,0
C007926,2026-02,Near-prime,53,1181,0
C007927,2026-02,Near-prime,18,922,0
C007928,2026-02,Near-prime,22,272,0
C007929,2026-02,Near-prime,79,694,0
C007930,2026-02,Near-prime,57,962,0
C007931,2026-02,Near-prime,22,1234,0
C007932,2026-02,Near-prime,47,392,0
C007933,2026-02,Near-prime,45,1813,0
C007934,2026-02,Near-prime,54,353,0
C007935,2026-02,Near-prime,63,739,0
C007936,2026-02,Near-prime,53,890,1
C007937,2026-02,Near-prime,46,1170,0
C007938,2026-02,Near-prime,60,1846,0
C007939,2026-02,Near-prime,100,1115,0
C007940,2026-02,Near-prime,61,368,0
C007941,2026-02,Near-prime,34,911,0
C007942,2026-02,Near-prime,69,1322,0
C007943,2026-02,Near-prime,49,1608,0
C007944,2026-02,Near-prime,55,1378,0
C007945,2026-02,Near-prime,62,1267,0
C007946,2026-02,Near-prime,62,1066,0
C007947,2026-02,Near-prime,63,368,0
C007948,2026-02,Near-prime,71,798,0
C007949,2026-02,Near-prime,75,1393,0
C007950,2026-02,Near-prime,47,1054,0
C007951,2026-02,Near-prime,60,1386,0
C007952,2026-02,Near-prime,55,521,0
C007953,2026-02,Near-prime,32,1202,0
C007954,2026-02,Near-prime,67,948,0
C007955,2026-02,Near-prime,76,932,0
C007956,2026-02,Near-prime,31,27,0
C007957,2026-02,Near-prime,41,714,0
C007958,2026-02,Near-prime,48,796,0
C007959,2026-02,Near-prime,66,1444,0
C007960,2026-02,Near-prime,57,879,0
C007961,2026-02,Near-prime,51,1178,0
C007962,2026-02,Near-prime,41,249,0
C007963,2026-02,Near-prime,31,942,0
C007964,2026-02,Near-prime,46,777,0
C007965,2026-02,Near-prime,58,1522,0
C007966,2026-02,Near-prime,22,1043,0
C007967,2026-02,Near-prime,75,742,0
C007968,2026-02,Near-prime,19,374,0
C007969,2026-02,Near-prime,96,659,0
C007970,2026-02,Near-prime,64,275,0
C007971,2026-02,Near-prime,59,337,0
C007972,2026-02,Near-prime,64,658,0
C007973,2026-02,Near-prime,73,389,0
C007974,2026-02,Near-prime,76,1361,0
C007975,2026-02,Near-prime,28,867,0
C007976,2026-02,Near-prime,66,1411,0
C007977,2026-02,Near-prime,49,1121,0
C007978,2026-02,Near-prime,42,1714,0
C007979,2026-02,Near-prime,79,1223,0
C007980,2026-02,Near-prime,46,1167,0
C007981,2026-02,Near-prime,68,540,0
C007982,2026-02,Near-prime,78,763,0
C007983,2026-02,Near-prime,46,439,0
C007984,2026-02,Near-prime,71,1232,0
C007985,2026-02,Near-prime,68,617,0
C007986,2026-02,Near-prime,65,836,0
C007987,2026-02,Near-prime,46,1505,0
C007988,2026-02,Near-prime,32,626,0
C007989,2026-02,Near-prime,40,908,0
C007990,2026-02,Near-prime,57,1067,0
C007991,2026-02,Near-prime,61,1151,0
C007992,2026-02,Near-prime,45,1114,0
C007993,2026-02,Near-prime,33,668,0
C007994,2026-02,Near-prime,74,695,0
C007995,2026-02,Near-prime,30,1128,0
C007996,2026-02,Near-prime,47,1291,0
C007997,2026-02,Near-prime,52,1257,0
C007998,2026-02,Near-prime,31,1641,0
C007999,2026-02,Near-prime,37,630,1
C008000,2026-02,Near-prime,14,500,0
C008001,2026-02,Near-prime,35,1301,0
C008002,2026-02,Near-prime,18,1059,0
C008003,2026-02,Near-prime,94,1225,0
C008004,2026-02,Near-prime,17,278,0
C008005,2026-02,Near-prime,31,1300,0
C008006,2026-02,Near-prime,42,757,0
C008007,2026-02,Near-prime,24,388,0
C008008,2026-02,Near-prime,69,921,0
C008009,2026-02,Near-prime,55,1548,0
C008010,2026-02,Near-prime,43,747,0
C008011,2026-02,Near-prime,50,1495,0
C008012,2026-02,Near-prime,35,28,0
C008013,2026-02,Near-prime,52,1502,0
C008014,2026-02,Near-prime,40,578,0
C008015,2026-02,Near-prime,35,1958,0
C008016,2026-02,Near-prime,65,468,0
C008017,2026-02,Near-prime,43,1288,0
C008018,2026-02,Near-prime,46,1446,0
C008019,2026-02,Near-prime,43,1479,0
C008020,2026-02,Near-prime,26,1876,0
C008021,2026-02,Near-prime,25,1108,1
C008022,2026-02,Near-prime,45,1721,0
C008023,2026-02,Near-prime,94,257,0
C008024,2026-02,Near-prime,51,734,0
C008025,2026-02,Near-prime,76,382,0
C008026,2026-02,Near-prime,75,1080,0
C008027,2026-02,Near-prime,54,1231,0
C008028,2026-02,Near-prime,46,1136,0
C008029,2026-02,Near-prime,55,1182,0
C008030,2026-02,Near-prime,48,366,0
C008031,2026-02,Near-prime,68,669,0
C008032,2026-02,Near-prime,39,932,0
C008033,2026-02,Near-prime,32,1282,0
C008034,2026-02,Near-prime,47,952,0
C008035,2026-02,Near-prime,47,267,0
C008036,2026-02,Near-prime,37,1626,0
C008037,2026-02,Near-prime,38,0,0
C008038,2026-02,Near-prime,31,1043,0
C008039,2026-02,Near-prime,15,1393,0
C008040,2026-02,Near-prime,70,1171,0
C008041,2026-02,Near-prime,55,1133,0
C008042,2026-02,Near-prime,26,1695,0
C008043,2026-02,Near-prime,64,1123,0
C008044,2026-02,Near-prime,56,1711,0
C008045,2026-02,Near-prime,75,1016,0
C008046,2026-02,Near-prime,55,1310,0
C008047,2026-02,Near-prime,92,1185,1
C008048,2026-02,Near-prime,66,1160,1
C008049,2026-02,Near-prime,33,943,0
C008050,2026-02,Near-prime,21,1794,0
C008051,2026-02,Near-prime,69,1137,0
C008052,2026-02,Near-prime,57,1063,1
C008053,2026-02,Near-prime,79,956,0
C008054,2026-02,Near-prime,65,1258,0
C008055,2026-02,Near-prime,37,1529,0
C008056,2026-02,Near-prime,67,1301,0
C008057,2026-02,Near-prime,40,832,0
C008058,2026-02,Near-prime,66,1343,0
C008059,2026-02,Near-prime,69,1899,0
C008060,2026-02,Near-prime,92,972,0
C008061,2026-02,Near-prime,56,0,0
C008062,2026-02,Near-prime,28,445,1
C008063,2026-02,Near-prime,33,1377,0
C008064,2026-02,Near-prime,61,2199,0
C008065,2026-02,Near-prime,48,1134,1
C008066,2026-02,Near-prime,19,1416,0
C008067,2026-02,Near-prime,48,1138,0
C008068,2026-02,Near-prime,69,1049,0
C008069,2026-02,Near-prime,25,1087,0
C008070,2026-02,Near-prime,39,761,0
C008071,2026-02,Near-prime,54,787,0
C008072,2026-02,Near-prime,48,724,0
C008073,2026-02,Near-prime,50,2197,0
C008074,2026-02,Near-prime,43,469,0
C008075,2026-02,Near-prime,39,591,0
C008076,2026-02,Near-prime,66,1375,0
C008077,2026-02,Near-prime,38,2148,0
C008078,2026-02,Near-prime,50,822,0
C008079,2026-02,Near-prime,73,1280,0
C008080,2026-02,Near-prime,78,1327,0
C008081,2026-02,Near-prime,53,648,0
C008082,2026-02,Near-prime,36,530,1
C008083,2026-02,Near-prime,61,281,0
C008084,2026-02,Near-prime,35,1625,0
C008085,2026-02,Near-prime,93,814,0
C008086,2026-02,Near-prime,42,1527,0
C008087,2026-02,Near-prime,43,889,0
C008088,2026-02,Near-prime,54,1511,0
C008089,2026-02,Near-prime,38,776,0
C008090,2026-02,Near-prime,50,1180,0
C008091,2026-02,Near-prime,79,899,0
C008092,2026-02,Near-prime,56,926,0
C008093,2026-02,Near-prime,15,332,0
C008094,2026-02,Near-prime,26,1206,0
C008095,2026-02,Near-prime,75,618,0
C008096,2026-02,Near-prime,44,723,0
C008097,2026-02,Near-prime,63,401,0
C008098,2026-02,Near-prime,76,615,0
C008099,2026-02,Near-prime,21,1319,0
C008100,2026-02,Near-prime,33,867,0
C008101,2026-02,Near-prime,73,925,0
C008102,2026-02,Near-prime,44,816,0
C008103,2026-02,Near-prime,29,1159,0
C008104,2026-02,Near-prime,23,913,1
C008105,2026-02,Near-prime,62,856,0
C008106,2026-02,Near-prime,62,845,0
C008107,2026-02,Near-prime,77,1654,0
C008108,2026-02,Near-prime,67,1586,0
C008109,2026-02,Near-prime,52,263,0
C008110,2026-02,Near-prime,54,1366,0
C008111,2026-02,Near-prime,51,729,0
C008112,2026-02,Near-prime,29,454,0
C008113,2026-02,Near-prime,57,899,1
C008114,2026-02,Near-prime,66,1584,1
C008115,2026-02,Near-prime,61,895,0
C008116,2026-02,Near-prime,45,1040,0
C008117,2026-02,Near-prime,47,913,0
C008118,2026-02,Near-prime,49,374,0
C008119,2026-02,Near-prime,70,1114,0
C008120,2026-02,Near-prime,27,1340,0
C008121,2026-02,Near-prime,41,862,0
C008122,2026-02,Near-prime,76,2326,0
C008123,2026-02,Near-prime,63,1197,0
C008124,2026-02,Near-prime,27,937,0
C008125,2026-02,Near-prime,94,1875,0
C008126,2026-02,Near-prime,84,1198,0
C008127,2026-02,Near-prime,43,1010,0
C008128,2026-02,Near-prime,50,1776,0
C008129,2026-02,Near-prime,58,1434,0
C008130,2026-02,Near-prime,49,783,1
C008131,2026-02,Near-prime,32,523,0
C008132,2026-02,Near-prime,43,811,0
C008133,2026-02,Near-prime,40,2127,0
C008134,2026-02,Near-prime,30,1292,0
C008135,2026-02,Near-prime,30,662,0
C008136,2026-02,Near-prime,8,795,0
C008137,2026-02,Near-prime,41,1716,0
C008138,2026-02,Near-prime,58,1058,0
C008139,2026-02,Near-prime,50,557,1
C008140,2026-02,Near-prime,50,466,0
C008141,2026-02,Near-prime,78,1416,0
C008142,2026-02,Near-prime,30,402,0
C008143,2026-02,Near-prime,36,1749,0
C008144,2026-02,Near-prime,67,1423,0
C008145,2026-02,Near-prime,71,1255,0
C008146,2026-02,Near-prime,17,837,0
C008147,2026-02,Near-prime,10,1186,0
C008148,2026-02,Near-prime,30,1674,0
C008149,2026-02,Near-prime,35,1555,0
C008150,2026-02,Near-prime,43,575,0
C008151,2026-02,Near-prime,65,0,0
C008152,2026-02,Near-prime,64,830,0
C008153,2026-02,Near-prime,22,2162,0
C008154,2026-02,Near-prime,71,729,0
C008155,2026-02,Near-prime,72,544,0
C008156,2026-02,Near-prime,51,948,0
C008157,2026-02,Near-prime,47,808,0
C008158,2026-02,Near-prime,18,1098,1
C008159,2026-02,Near-prime,70,1195,0
C008160,2026-02,Near-prime,52,2186,0
C008161,2026-02,Near-prime,69,540,0
C008162,2026-02,Near-prime,94,1103,0
C008163,2026-02,Near-prime,72,1122,0
C008164,2026-02,Near-prime,27,1074,0
C008165,2026-02,Near-prime,47,875,0
C008166,2026-02,Near-prime,58,735,0
C008167,2026-02,Near-prime,48,1490,0
C008168,2026-02,Near-prime,49,1665,0
C008169,2026-02,Near-prime,86,1247,0
C008170,2026-02,Near-prime,52,680,0
C008171,2026-02,Near-prime,55,316,0
C008172,2026-02,Near-prime,52,641,1
C008173,2026-02,Near-prime,68,1272,0
C008174,2026-02,Near-prime,75,1925,0
C008175,2026-02,Near-prime,57,339,0
C008176,2026-02,Near-prime,64,1516,0
C008177,2026-02,Near-prime,54,1379,0
C008178,2026-02,Near-prime,56,0,0
C008179,2026-02,Near-prime,35,1118,1
C008180,2026-02,Near-prime,51,1105,1
C008181,2026-02,Near-prime,34,933,0
C008182,2026-02,Near-prime,75,1047,0
C008183,2026-02,Near-prime,51,1050,0
C008184,2026-02,Near-prime,80,484,0
C008185,2026-02,Near-prime,67,1410,0
C008186,2026-02,Near-prime,54,1261,0
C008187,2026-02,Near-prime,50,1389,0
C008188,2026-02,Near-prime,44,1986,0
C008189,2026-02,Near-prime,66,1362,0
C008190,2026-02,Near-prime,80,1535,0
C008191,2026-02,Near-prime,45,1002,0
C008192,2026-02,Near-prime,30,1019,0
C008193,2026-02,Near-prime,62,547,0
C008194,2026-02,Near-prime,37,1184,1
C008195,2026-02,Near-prime,78,1324,0
C008196,2026-02,Near-prime,23,914,0
C008197,2026-02,Near-prime,47,786,1
C008198,2026-02,Near-prime,40,131,0
C008199,2026-02,Near-prime,51,1104,0
C008200,2026-02,Near-prime,56,195,0
C008201,2026-02,Near-prime,48,0,0
C008202,2026-02,Near-prime,30,763,0
C008203,2026-02,Near-prime,61,1068,0
C008204,2026-02,Near-prime,77,1048,0
C008205,2026-02,Near-prime,66,1468,0
C008206,2026-02,Near-prime,39,819,0
C008207,2026-02,Near-prime,43,1185,0
C008208,2026-02,Near-prime,57,1068,0
C008209,2026-02,Near-prime,60,1652,0
C008210,2026-02,Near-prime,59,775,0
C008211,2026-02,Near-prime,54,1166,0
C008212,2026-02,Near-prime,43,946,0
C008213,2026-02,Near-prime,67,53,1
C008214,2026-02,Near-prime,59,836,0
C008215,2026-02,Near-prime,22,1087,0
C008216,2026-02,Near-prime,63,669,0
C008217,2026-02,Near-prime,65,188,0
C008218,2026-02,Near-prime,77,776,0
C008219,2026-02,Near-prime,77,929,0
C008220,2026-02,Near-prime,45,225,0
C008221,2026-02,Near-prime,23,891,0
C008222,2026-02,Near-prime,51,462,0
C008223,2026-02,Near-prime,63,1447,0
C008224,2026-02,Near-prime,43,1262,0
C008225,2026-02,Near-prime,88,879,0
C008226,2026-02,Near-prime,47,865,0
C008227,2026-02,Near-prime,33,1111,0
C008228,2026-02,Near-prime,40,1288,0
C008229,2026-02,Near-prime,40,1179,0
C008230,2026-02,Near-prime,47,1953,0
C008231,2026-02,Subprime,67,1123,0
C008232,2026-02,Subprime,70,487,0
C008233,2026-02,Subprime,100,876,0
C008234,2026-02,Subprime,92,788,0
C008235,2026-02,Subprime,87,378,0
C008236,2026-02,Subprime,87,490,0
C008237,2026-02,Subprime,82,848,0
C008238,2026-02,Subprime,100,434,0
C008239,2026-02,Subprime,54,561,0
C008240,2026-02,Subprime,45,1055,0
C008241,2026-02,Subprime,58,419,0
C008242,2026-02,Subprime,54,0,0
C008243,2026-02,Subprime,47,631,0
C008244,2026-02,Subprime,49,0,0
C008245,2026-02,Subprime,50,702,0
C008246,2026-02,Subprime,66,851,0
C008247,2026-02,Subprime,73,921,0
C008248,2026-02,Subprime,100,377,0
C008249,2026-02,Subprime,82,796,0
C008250,2026-02,Subprime,49,346,0
C008251,2026-02,Subprime,72,727,0
C008252,2026-02,Subprime,86,85,0
C008253,2026-02,Subprime,63,712,0
C008254,2026-02,Subprime,70,921,0
C008255,2026-02,Subprime,81,421,0
C008256,2026-02,Subprime,84,801,0
C008257,2026-02,Subprime,76,826,0
C008258,2026-02,Subprime,84,530,0
C008259,2026-02,Subprime,48,851,0
C008260,2026-02,Subprime,82,204,0
C008261,2026-02,Subprime,82,641,0
C008262,2026-02,Subprime,38,0,0
C008263,2026-02,Subprime,68,221,1
C008264,2026-02,Subprime,63,196,0
C008265,2026-02,Subprime,70,66,0
C008266,2026-02,Subprime,63,376,0
C008267,2026-02,Subprime,86,1461,0
C008268,2026-02,Subprime,82,309,1
C008269,2026-02,Subprime,71,496,0
C008270,2026-02,Subprime,75,1045,0
C008271,2026-02,Subprime,86,1195,0
C008272,2026-02,Subprime,44,963,0
C008273,2026-02,Subprime,58,431,1
C008274,2026-02,Subprime,81,1115,0
C008275,2026-02,Subprime,84,585,1
C008276,2026-02,Subprime,60,1332,0
C008277,2026-02,Subprime,75,876,0
C008278,2026-02,Subprime,81,366,0
C008279,2026-02,Subprime,66,708,0
C008280,2026-02,Subprime,65,477,0
C008281,2026-02,Subprime,87,654,0
C008282,2026-02,Subprime,83,812,0
C008283,2026-02,Subprime,64,1042,0
C008284,2026-02,Subprime,97,523,0
C008285,2026-02,Subprime,45,505,0
C008286,2026-02,Subprime,45,801,0
C008287,2026-02,Subprime,71,633,0
C008288,2026-02,Subprime,60,555,0
C008289,2026-02,Subprime,46,666,0
C008290,2026-02,Subprime,73,402,0
C008291,2026-02,Subprime,61,561,0
C008292,2026-02,Subprime,88,910,0
C008293,2026-02,Subprime,80,471,1
C008294,2026-02,Subprime,77,779,0
C008295,2026-02,Subprime,58,407,0
C008296,2026-02,Subprime,44,714,0
C008297,2026-02,Subprime,59,931,0
C008298,2026-02,Subprime,78,851,0
C008299,2026-02,Subprime,50,780,0
C008300,2026-02,Subprime,93,609,0
C008301,2026-02,Subprime,91,589,0
C008302,2026-02,Subprime,75,407,0
C008303,2026-02,Subprime,62,813,0
C008304,2026-02,Subprime,63,936,0
C008305,2026-02,Subprime,36,579,0
C008306,2026-02,Subprime,89,9,0
C008307,2026-02,Subprime,65,317,1
C008308,2026-02,Subprime,100,656,1
C008309,2026-02,Subprime,71,332,0
C008310,2026-02,Subprime,80,577,0
C008311,2026-02,Subprime,79,971,0
C008312,2026-02,Subprime,69,322,0
C008313,2026-02,Subprime,87,1093,0
C008314,2026-02,Subprime,76,491,1
C008315,2026-02,Subprime,39,316,0
C008316,2026-02,Subprime,62,515,0
C008317,2026-02,Subprime,72,227,0
C008318,2026-02,Subprime,100,596,0
C008319,2026-02,Subprime,58,766,0
C008320,2026-02,Subprime,73,804,1
C008321,2026-02,Subprime,75,785,0
C008322,2026-02,Subprime,60,530,0
C008323,2026-02,Subprime,97,937,0
C008324,2026-02,Subprime,94,399,0
C008325,2026-02,Subprime,58,723,0
C008326,2026-02,Subprime,78,217,0
C008327,2026-02,Subprime,59,600,0
C008328,2026-02,Subprime,75,365,0
C008329,2026-02,Subprime,87,818,0
C008330,2026-02,Subprime,82,418,1
C008331,2026-02,Subprime,66,1227,1
C008332,2026-02,Subprime,87,625,0
C008333,2026-02,Subprime,34,1334,0
C008334,2026-02,Subprime,86,712,1
C008335,2026-02,Subprime,75,283,0
C008336,2026-02,Subprime,81,567,0
C008337,2026-02,Subprime,60,598,0
C008338,2026-02,Subprime,43,720,0
C008339,2026-02,Subprime,60,534,1
C008340,2026-02,Subprime,48,836,0
C008341,2026-02,Subprime,75,1076,0
C008342,2026-02,Subprime,68,490,0
C008343,2026-02,Subprime,94,329,0
C008344,2026-02,Subprime,66,393,1
C008345,2026-02,Subprime,59,655,0
C008346,2026-02,Subprime,78,856,1
C008347,2026-02,Subprime,77,933,0
C008348,2026-02,Subprime,69,392,0
C008349,2026-02,Subprime,28,217,1
C008350,2026-02,Subprime,64,910,0
C008351,2026-02,Subprime,73,521,0
C008352,2026-02,Subprime,76,267,0
C008353,2026-02,Subprime,77,424,0
C008354,2026-02,Subprime,83,651,0
C008355,2026-02,Subprime,49,262,0
C008356,2026-02,Subprime,100,404,0
C008357,2026-02,Subprime,58,0,0
C008358,2026-02,Subprime,70,655,1
C008359,2026-02,Subprime,41,842,0
C008360,2026-02,Subprime,62,293,0
C008361,2026-02,Subprime,30,609,1
C008362,2026-02,Subprime,95,407,1
C008363,2026-02,Subprime,70,169,0
C008364,2026-02,Subprime,45,856,0
C008365,2026-02,Subprime,53,1159,0
C008366,2026-02,Subprime,78,498,0
C008367,2026-02,Subprime,32,973,0
C008368,2026-02,Subprime,59,625,0
C008369,2026-02,Subprime,68,583,0
C008370,2026-02,Subprime,60,865,0
C008371,2026-02,Subprime,84,1326,0
C008372,2026-02,Subprime,40,569,0
C008373,2026-02,Subprime,64,505,0
C008374,2026-02,Subprime,65,1112,0
C008375,2026-02,Subprime,47,665,0
C008376,2026-02,Subprime,53,354,0
C008377,2026-02,Subprime,86,348,1
C008378,2026-02,Subprime,96,663,0
C008379,2026-02,Subprime,100,105,1
